"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","NEET","1","seb","Lower working","ethnicity","Bangladeshi",,,"2014-2024",21.422,16.307,27.61,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","NEET","1","seb","Lower working","ethnicity","Chinese",,,"2014-2024",18.875,12.726,27.074,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","NEET","1","seb","Lower working","ethnicity","Indian",,,"2014-2024",18.879,15.625,22.63,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","NEET","1","seb","Lower working","ethnicity","Pakistani",,,"2014-2024",20.968,17.95,24.343,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","NEET","1","seb","Lower working","ethnicity","Black African",,,"2014-2024",19.348,15.978,23.234,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","NEET","1","seb","Lower working","ethnicity","Black Caribbean",,,"2014-2024",25.224,19.758,31.605,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","NEET","1","seb","Lower working","ethnicity","Mixed",,,"2014-2024",25.316,22.082,28.848,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","NEET","1","seb","Lower working","ethnicity","White British",,,"2014-2024",22.864,21.693,24.079,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","NEET","1","seb","Lower working","ethnicity","White other",,,"2014-2024",20.048,17.229,23.2,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","NEET","1","seb","Lower working","ethnicity","Other",,,"2014-2024",19.626,16.619,23.026,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","Employment","1","seb","Lower working","ethnicity","Bangladeshi",,,"2014-2024",30.609,26.077,35.549,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","Employment","1","seb","Lower working","ethnicity","Chinese",,,"2014-2024",25.194,19.855,31.407,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","Employment","1","seb","Lower working","ethnicity","Indian",,,"2014-2024",32.923,29.517,36.518,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","Employment","1","seb","Lower working","ethnicity","Pakistani",,,"2014-2024",27.621,24.753,30.685,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","Employment","1","seb","Lower working","ethnicity","Black African",,,"2014-2024",25.144,22.264,28.262,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","Employment","1","seb","Lower working","ethnicity","Black Caribbean",,,"2014-2024",39.528,34.457,44.834,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","Employment","1","seb","Lower working","ethnicity","Mixed",,,"2014-2024",36.722,33.806,39.738,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","Employment","1","seb","Lower working","ethnicity","White British",,,"2014-2024",51.214,49.91,52.517,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","Employment","1","seb","Lower working","ethnicity","White other",,,"2014-2024",45.175,42.318,48.065,,"Percent",
"in21","Destinations following the end of compulsory full-time education","ethnicity","K02000001","country","United Kingdom","Employment","1","seb","Lower working","ethnicity","Other",,,"2014-2024",28.227,25.337,31.308,,"Percent",
