ind_code,ind_name,area_type,area_code,area_name,time_period,seb,age,sex,category_type,category,category_type2,category2,value,sample_size,lci,uci,se,unit,value_note
DR33,Employment opportunities for young people,ITL2,TLH2,Bedfordshire and Hertfordshire,2014 to 2022,Total,22 to 29,Total,Quintile,5,Occupational level,Higher professional,12.00534446,1427,10.31894853,13.69174039,0.860406086,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,"Berkshire, Buckinghamshire and Oxfordshire",2014 to 2022,Total,22 to 29,Total,Quintile,5,Occupational level,Higher professional,15.09470955,1867,13.47079314,16.71862595,0.828528777,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Cheshire,2014 to 2022,Total,22 to 29,Total,Quintile,3,Occupational level,Higher professional,9.179706158,733,7.089399878,11.27001244,1.066482796,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Cornwall and Isles of Scilly,2014 to 2022,Total,22 to 29,Total,Quintile,2,Occupational level,Higher professional,8.909175468,397,6.106860859,11.71149008,1.429752351,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Cumbria,2014 to 2022,Total,22 to 29,Total,Quintile,1,Occupational level,Higher professional,7.00443585,496,4.758315975,9.250555726,1.145979528,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Derbyshire and Nottinghamshire,2014 to 2022,Total,22 to 29,Total,Quintile,4,Occupational level,Higher professional,10.19741819,2046,8.886146203,11.50869017,0.669016319,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Devon,2014 to 2022,Total,22 to 29,Total,Quintile,2,Occupational level,Higher professional,8.488976756,893,6.660898765,10.31705475,0.932692852,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Dorset and Somerset,2014 to 2022,Total,22 to 29,Total,Quintile,3,Occupational level,Higher professional,9.624410931,1135,7.908594628,11.34022723,0.875416481,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,East Anglia,2014 to 2022,Total,22 to 29,Total,Quintile,3,Occupational level,Higher professional,9.33162152,2322,8.1484943,10.51474874,0.603636337,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,East Wales,2014 to 2022,Total,22 to 29,Total,Quintile,3,Occupational level,Higher professional,9.350866951,1022,7.565866255,11.13586765,0.910714641,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,East Yorkshire and Northern Lincolnshire,2014 to 2022,Total,22 to 29,Total,Quintile,1,Occupational level,Higher professional,7.039319326,913,5.379978253,8.6986604,0.846602589,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Eastern Scotland,2014 to 2022,Total,22 to 29,Total,Quintile,3,Occupational level,Higher professional,9.818602001,1912,8.484787492,11.15241651,0.680517607,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Essex,2014 to 2022,Total,22 to 29,Total,Quintile,4,Occupational level,Higher professional,10.93899869,1381,9.29276379,12.58523359,0.839915764,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,"Gloucestershire, Wiltshire and Bath/Bristol area",2014 to 2022,Total,22 to 29,Total,Quintile,5,Occupational level,Higher professional,11.59468174,1917,10.16145921,13.02790427,0.731235985,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Greater Manchester,2014 to 2022,Total,22 to 29,Total,Quintile,4,Occupational level,Higher professional,10.12009187,2915,9.025227486,11.21495626,0.558604279,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Hampshire and Isle of Wight,2014 to 2022,Total,22 to 29,Total,Quintile,4,Occupational level,Higher professional,10.85143614,1557,9.306492823,12.39637946,0.788236386,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,"Herefordshire, Worcestershire and Warwickshire",2014 to 2022,Total,22 to 29,Total,Quintile,4,Occupational level,Higher professional,11.04636504,1262,9.316875504,12.77585458,0.882392621,Percentage,we are using current geography
