ind_code,ind_name,area_type,area_code,area_name,time_period,seb,age,sex,category_type,category,category_type2,category2,value,sample_size,lci,uci,se,unit,value_note
IN23,Highest qualification,ITL2,K02000001,Bedfordshire and Hertfordshire,2022,Total,25 to 29,Total,Quintile,5,NA,NA,3.261755132,346,-0.861243533,7.384753797,0.021035707,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,"Berkshire, Buckinghamshire and Oxfordshire",2022,Total,25 to 29,Total,Quintile,4,NA,NA,0.300806319,477,-3.391455882,3.99306852,0.018838072,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Cheshire,2022,Total,25 to 29,Total,Quintile,5,NA,NA,3.885249038,176,-1.084020772,8.854518848,0.025353417,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Cornwall and Isles of Scilly,2022,Total,25 to 29,Total,Quintile,2,NA,NA,-1.610027256,99,-7.203243081,3.983188569,0.028536815,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Cumbria,2022,Total,25 to 29,Total,Quintile,2,NA,NA,-1.531227566,133,-6.801680443,3.739225312,0.026890066,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Derbyshire and Nottinghamshire,2022,Total,25 to 29,Total,Quintile,1,NA,NA,-3.513864927,430,-7.340820111,0.313090258,0.019525282,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Devon,2022,Total,25 to 29,Total,Quintile,4,NA,NA,1.264583444,248,-3.305749937,5.834916824,0.023318027,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Dorset and Somerset,2022,Total,25 to 29,Total,Quintile,2,NA,NA,-1.602500271,275,-6.011238699,2.806238156,0.022493563,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,East Anglia,2022,Total,25 to 29,Total,Quintile,1,NA,NA,-3.740296829,485,-7.423885227,-0.05670843,0.018793818,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,East Wales,2022,Total,25 to 29,Total,Quintile,3,NA,NA,-0.321735842,224,-4.953830168,4.310358484,0.023633134,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,East Yorkshire and Northern Lincolnshire,2022,Total,25 to 29,Total,Quintile,2,NA,NA,-1.726796363,189,-6.613301415,3.159708689,0.024931148,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Eastern Scotland,2022,Total,25 to 29,Total,Quintile,4,NA,NA,0.246307483,352,-3.83295688,4.325571846,0.020812573,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Essex,2022,Total,25 to 29,Total,Quintile,4,NA,NA,1.061278449,333,-3.069824071,5.192380969,0.021077054,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,"Gloucestershire, Wiltshire and Bath/Bristol area",2022,Total,25 to 29,Total,Quintile,3,NA,NA,-0.42044179,542,-3.924956573,3.084072993,0.017880177,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Greater Manchester,2022,Total,25 to 29,Total,Quintile,2,NA,NA,-1.615964796,483,-5.355545107,2.123615516,0.019079491,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Hampshire and Isle of Wight,2022,Total,25 to 29,Total,Quintile,1,NA,NA,-3.793722129,356,-7.853562073,0.266117815,0.020713469,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,"Herefordshire, Worcestershire and Warwickshire",2022,Total,25 to 29,Total,Quintile,4,NA,NA,1.239269275,264,-3.245483896,5.724022445,0.022881394,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Highlands and Islands,2022,Total,25 to 29,Total,Quintile,3,NA,NA,-0.164386378,69,-6.063380516,5.734607759,0.030096909,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Inner London - East,2022,Total,25 to 29,Total,Quintile,5,NA,NA,7.889842945,211,3.107520146,12.67216574,0.024399606,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Inner London - West,2022,Total,25 to 29,Total,Quintile,5,NA,NA,4.049317288,102,-1.523834602,9.622469179,0.028434448,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Kent,2022,Total,25 to 29,Total,Quintile,3,NA,NA,-0.313658436,322,-4.519912907,3.892596034,0.021460482,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Lancashire,2022,Total,25 to 29,Total,Quintile,3,NA,NA,-0.188991387,328,-4.378191233,4.000208459,0.021373469,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,"Leicestershire, Rutland and Northamptonshire",2022,Total,25 to 29,Total,Quintile,4,NA,NA,0.43080127,364,-3.636775091,4.498377631,0.020752941,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Lincolnshire,2022,Total,25 to 29,Total,Quintile,1,NA,NA,-3.141917299,161,-8.190869587,1.90703499,0.025759961,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Merseyside,2022,Total,25 to 29,Total,Quintile,4,NA,NA,2.089379135,273,-2.329271694,6.508029963,0.022544137,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,North Eastern Scotland,2022,Total,25 to 29,Total,Quintile,1,NA,NA,-1.830875972,89,-7.485609262,3.823857318,0.02885068,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,North Yorkshire,2022,Total,25 to 29,Total,Quintile,5,NA,NA,4.062113183,185,-0.831131498,8.955357863,0.024965534,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Northern Ireland,2022,Total,25 to 29,Total,Quintile,3,NA,NA,-0.204205437,1096,-2.885787434,2.477376559,0.013681541,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Northumberland and Tyne and Wear,2022,Total,25 to 29,Total,Quintile,1,NA,NA,-2.477278245,311,-6.713886237,1.759329747,0.021615347,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Outer London - East and North East,2022,Total,25 to 29,Total,Quintile,5,NA,NA,3.206920636,278,-1.177325728,7.591167001,0.022368604,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Outer London - South,2022,Total,25 to 29,Total,Quintile,2,NA,NA,-0.766728559,167,-5.771746859,4.238289741,0.025535808,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Outer London - West and North West,2022,Total,25 to 29,Total,Quintile,5,NA,NA,4.721482861,195,-0.105592813,9.548558534,0.024627937,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Shropshire and Staffordshire,2022,Total,25 to 29,Total,Quintile,2,NA,NA,-1.307468356,322,-5.539699872,2.924763159,0.021593018,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,South Yorkshire,2022,Total,25 to 29,Total,Quintile,1,NA,NA,-2.916129107,289,-7.243220818,1.410962605,0.022076999,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Southern Scotland,2022,Total,25 to 29,Total,Quintile,1,NA,NA,-2.736910828,152,-7.853988794,2.380167137,0.026107541,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,"Surrey, East and West Sussex",2022,Total,25 to 29,Total,Quintile,5,NA,NA,2.786858606,447,-0.99253684,6.566254052,0.01928263,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,Tees Valley and Durham,2022,Total,25 to 29,Total,Quintile,3,NA,NA,-0.39199933,281,-4.800737758,4.016739097,0.022493563,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,West Central Scotland,2022,Total,25 to 29,Total,Quintile,1,NA,NA,-3.390182503,282,-7.740815729,0.960450722,0.022197108,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,West Midlands,2022,Total,25 to 29,Total,Quintile,4,NA,NA,0.455491836,602,-2.940185489,3.851169162,0.017324884,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,West Wales and The Valleys,2022,Total,25 to 29,Total,Quintile,2,NA,NA,-1.008365342,464,-4.741931244,2.72520056,0.019048806,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN23,Highest qualification,ITL2,K02000001,West Yorkshire,2022,Total,25 to 29,Total,Quintile,3,NA,NA,-0.235781951,464,-3.990526379,3.518962477,0.019156859,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
