"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Lower working","sex","Women",NA,NA,"2014 to 2024",66.703,"61.792","71.217","430","Average","3-year moving average",NA,NA,NA,NA,"67%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Lower working","sex","Men",NA,NA,"2014 to 2024",87.669,"83.878","90.678","356","Average","3-year moving average",NA,NA,NA,NA,"88%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Higher working","sex","Women",NA,NA,"2014 to 2024",78.468,"74.085","82.578","406","Average","3-year moving average",NA,NA,NA,NA,"78%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Higher working","sex","Men",NA,NA,"2014 to 2024",93.129,"90.063","95.421","344","Average","3-year moving average",NA,NA,NA,NA,"93%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Intermediate","sex","Women",NA,NA,"2014 to 2024",80.456,"76.480","83.960","480","Average","3-year moving average",NA,NA,NA,NA,"80%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Intermediate","sex","Men",NA,NA,"2014 to 2024",93.388,"90.509","95.324","415","Average","3-year moving average",NA,NA,NA,NA,"93%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Lower professional","sex","Women",NA,NA,"2014 to 2024",84.452,"79.995","87.768","366","Average","3-year moving average",NA,NA,NA,NA,"84%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Lower professional","sex","Men",NA,NA,"2014 to 2024",93.881,"90.857","96.008","325","Average","3-year moving average",NA,NA,NA,NA,"94%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Higher professional","sex","Women",NA,NA,"2014 to 2024",86.989,"82.452","90.361","305","Average","3-year moving average",NA,NA,NA,NA,"87%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Higher professional","sex","Men",NA,NA,"2014 to 2024",92.337,"88.640","95.006","257","Average","3-year moving average",NA,NA,NA,NA,"92%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Lower working","sex","Women",NA,NA,"2014 to 2024",68.781,"64.005","73.283","411","Average","3-year moving average",NA,NA,NA,NA,"69%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Lower working","sex","Men",NA,NA,"2014 to 2024",87.664,"83.838","90.599","345","Average","3-year moving average",NA,NA,NA,NA,"88%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Higher working","sex","Women",NA,NA,"2014 to 2024",81.053,"76.802","84.839","392","Average","3-year moving average",NA,NA,NA,NA,"81%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Higher working","sex","Men",NA,NA,"2014 to 2024",92.457,"89.273","94.761","339","Average","3-year moving average",NA,NA,NA,NA,"92%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Intermediate","sex","Women",NA,NA,"2014 to 2024",81.454,"77.488","84.934","443","Average","3-year moving average",NA,NA,NA,NA,"81%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Intermediate","sex","Men",NA,NA,"2014 to 2024",93.763,"91.006","95.684","400","Average","3-year moving average",NA,NA,NA,NA,"94%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Lower professional","sex","Women",NA,NA,"2014 to 2024",85.962,"81.971","89.236","368","Average","3-year moving average",NA,NA,NA,NA,"86%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Lower professional","sex","Men",NA,NA,"2014 to 2024",94.098,"91.213","96.242","316","Average","3-year moving average",NA,NA,NA,NA,"94%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Higher professional","sex","Women",NA,NA,"2014 to 2024",88.223,"84.140","91.468","302","Average","3-year moving average",NA,NA,NA,NA,"88%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Higher professional","sex","Men",NA,NA,"2014 to 2024",92.838,"89.170","95.076","277","Average","3-year moving average",NA,NA,NA,NA,"93%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Lower working","sex","Women",NA,NA,"2014 to 2024",69.534,"64.714","74.194","381","Average","3-year moving average",NA,NA,NA,NA,"70%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Lower working","sex","Men",NA,NA,"2014 to 2024",86.874,"82.927","89.991","318","Average","3-year moving average",NA,NA,NA,NA,"87%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Higher working","sex","Women",NA,NA,"2014 to 2024",80.565,"76.107","84.314","374","Average","3-year moving average",NA,NA,NA,NA,"81%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Higher working","sex","Men",NA,NA,"2014 to 2024",92.381,"89.193","94.721","323","Average","3-year moving average",NA,NA,NA,NA,"92%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Intermediate","sex","Women",NA,NA,"2014 to 2024",82.671,"78.626","86.085","404","Average","3-year moving average",NA,NA,NA,NA,"83%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Intermediate","sex","Men",NA,NA,"2014 to 2024",92.942,"89.963","94.989","371","Average","3-year moving average",NA,NA,NA,NA,"93%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Lower professional","sex","Women",NA,NA,"2014 to 2024",86.143,"82.246","89.406","359","Average","3-year moving average",NA,NA,NA,NA,"86%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Lower professional","sex","Men",NA,NA,"2014 to 2024",94.555,"91.625","96.423","318","Average","3-year moving average",NA,NA,NA,NA,"95%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Higher professional","sex","Women",NA,NA,"2014 to 2024",88.323,"84.466","91.651","297","Average","3-year moving average",NA,NA,NA,NA,"88%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Higher professional","sex","Men",NA,NA,"2014 to 2024",92.964,"89.631","95.372","264","Average","3-year moving average",NA,NA,NA,NA,"93%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Lower working","sex","Women",NA,NA,"2014 to 2024",71.308,"66.540","75.874","367","Average","3-year moving average",NA,NA,NA,NA,"71%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Lower working","sex","Men",NA,NA,"2014 to 2024",86.263,"82.135","89.449","299","Average","3-year moving average",NA,NA,NA,NA,"86%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Higher working","sex","Women",NA,NA,"2014 to 2024",80.253,"75.678","84.215","341","Average","3-year moving average",NA,NA,NA,NA,"80%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Higher working","sex","Men",NA,NA,"2014 to 2024",92.74,"89.609","95.206","295","Average","3-year moving average",NA,NA,NA,NA,"93%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Intermediate","sex","Women",NA,NA,"2014 to 2024",84.197,"80.258","87.534","389","Average","3-year moving average",NA,NA,NA,NA,"84%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Intermediate","sex","Men",NA,NA,"2014 to 2024",93.175,"90.425","95.226","373","Average","3-year moving average",NA,NA,NA,NA,"93%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Lower professional","sex","Women",NA,NA,"2014 to 2024",87.123,"83.573","90.279","371","Average","3-year moving average",NA,NA,NA,NA,"87%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Lower professional","sex","Men",NA,NA,"2014 to 2024",94.224,"91.437","96.268","313","Average","3-year moving average",NA,NA,NA,NA,"94%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Higher professional","sex","Women",NA,NA,"2014 to 2024",89.418,"85.483","92.356","301","Average","3-year moving average",NA,NA,NA,NA,"89%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Higher professional","sex","Men",NA,NA,"2014 to 2024",94.123,"90.883","96.097","273","Average","3-year moving average",NA,NA,NA,NA,"94%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2020","seb","Lower working","sex","Women",NA,NA,"2014 to 2024",73.97,"69.055","78.437","305","Average","3-year moving average",NA,NA,NA,NA,"74%"
"in31","Economic activity","trend_moving_average","K02000001","country","United Kingdom","year","2020","seb","Lower working","sex","Men",NA,NA,"2014 to 2024",84.864,"80.599","88.499","241","Average","3-year moving average",NA,NA,NA,NA,"85%"
