"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","1997",NA,NA,NA,NA,NA,NA,"1997-2024",12.493,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"12%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","1998",NA,NA,NA,NA,NA,NA,"1997-2024",12.787,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"13%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","1999",NA,NA,NA,NA,NA,NA,"1997-2024",13.125,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"13%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2000",NA,NA,NA,NA,NA,NA,"1997-2024",13.507,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"14%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2001",NA,NA,NA,NA,NA,NA,"1997-2024",14.02,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"14%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2002",NA,NA,NA,NA,NA,NA,"1997-2024",14.378,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"14%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2003",NA,NA,NA,NA,NA,NA,"1997-2024",14.503,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2004",NA,NA,NA,NA,NA,NA,"1997-2024",14.622,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2005",NA,NA,NA,NA,NA,NA,"1997-2024",14.612,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2006",NA,NA,NA,NA,NA,NA,"1997-2024",14.694,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2007",NA,NA,NA,NA,NA,NA,"1997-2024",14.806,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2008",NA,NA,NA,NA,NA,NA,"1997-2024",14.693,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2009",NA,NA,NA,NA,NA,NA,"1997-2024",14.772,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2010",NA,NA,NA,NA,NA,NA,"1997-2024",14.264,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"14%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2011",NA,NA,NA,NA,NA,NA,"1997-2024",13.446,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"13%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2012",NA,NA,NA,NA,NA,NA,"1997-2024",13.29,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"13%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2013",NA,NA,NA,NA,NA,NA,"1997-2024",13.29,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"13%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2014",NA,NA,NA,NA,NA,NA,"1997-2024",13.21,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"13%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2015",NA,NA,NA,NA,NA,NA,"1997-2024",13.41,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"13%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2016",NA,NA,NA,NA,NA,NA,"1997-2024",13.882,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"14%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2017",NA,NA,NA,NA,NA,NA,"1997-2024",13.944,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"14%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2018",NA,NA,NA,NA,NA,NA,"1997-2024",14.193,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"14%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2019",NA,NA,NA,NA,NA,NA,"1997-2024",14.646,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2020",NA,NA,NA,NA,NA,NA,"1997-2024",14.962,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"15%"
"dr34","Labour market earnings of young people","trend","K02000001","country","United Kingdom","year","2021",NA,NA,NA,NA,NA,NA,"1997-2024",14.981,"NA","NA",NA,"GBP (£)","Adjusted for inflation with 2024 as the base year",NA,NA,NA,NA,"15%"
