"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Bedfordshire and Hertfordshire","area_name","Bedfordshire and Hertfordshire","quintile","5",NA,NA,NA,NA,"2014-2024",26.051,"25.082","27.021","1143","£",NA,NA,NA,NA,NA,"26%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Berkshire, Buckinghamshire and Oxfordshire","area_name","Berkshire, Buckinghamshire and Oxfordshire","quintile","5",NA,NA,NA,NA,"2014-2024",25.186,"24.440","25.932","1643","£",NA,NA,NA,NA,NA,"25%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Cheshire","area_name","Cheshire","quintile","4",NA,NA,NA,NA,"2014-2024",23.216,"22.182","24.250","720","£",NA,NA,NA,NA,NA,"23%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Cornwall and Isles of Scilly","area_name","Cornwall and Isles of Scilly","quintile","1",NA,NA,NA,NA,"2014-2024",16.969,"16.056","17.881","347","£",NA,NA,NA,NA,NA,"17%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Cumbria","area_name","Cumbria","quintile","1",NA,NA,NA,NA,"2014-2024",18.196,"17.164","19.228","333","£",NA,NA,NA,NA,NA,"18%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Derbyshire and Nottinghamshire","area_name","Derbyshire and Nottinghamshire","quintile","3",NA,NA,NA,NA,"2014-2024",19.523,"18.960","20.086","1372","£",NA,NA,NA,NA,NA,"20%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Devon","area_name","Devon","quintile","2",NA,NA,NA,NA,"2014-2024",18.989,"18.217","19.761","654","£",NA,NA,NA,NA,NA,"19%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Dorset and Somerset","area_name","Dorset and Somerset","quintile","3",NA,NA,NA,NA,"2014-2024",19.515,"18.777","20.254","880","£",NA,NA,NA,NA,NA,"20%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","East Anglia","area_name","East Anglia","quintile","2",NA,NA,NA,NA,"2014-2024",19.039,"18.470","19.609","1639","£",NA,NA,NA,NA,NA,"19%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","East Wales","area_name","East Wales","quintile","2",NA,NA,NA,NA,"2014-2024",19.012,"18.175","19.849","643","£",NA,NA,NA,NA,NA,"19%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","East Yorkshire and Northern Lincolnshire","area_name","East Yorkshire and Northern Lincolnshire","quintile","1",NA,NA,NA,NA,"2014-2024",17.191,"16.399","17.983","615","£",NA,NA,NA,NA,NA,"17%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Eastern Scotland","area_name","Eastern Scotland","quintile","4",NA,NA,NA,NA,"2014-2024",21.32,"20.623","22.018","1153","£",NA,NA,NA,NA,NA,"21%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Essex","area_name","Essex","quintile","4",NA,NA,NA,NA,"2014-2024",22.365,"21.504","23.226","973","£",NA,NA,NA,NA,NA,"22%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Gloucestershire, Wiltshire and Bath/Bristol area","area_name","Gloucestershire, Wiltshire and Bath/Bristol area","quintile","4",NA,NA,NA,NA,"2014-2024",21.186,"20.592","21.780","1765","£",NA,NA,NA,NA,NA,"21%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Greater Manchester","area_name","Greater Manchester","quintile","3",NA,NA,NA,NA,"2014-2024",19.621,"19.067","20.175","1589","£",NA,NA,NA,NA,NA,"20%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Hampshire and Isle of Wight","area_name","Hampshire and Isle of Wight","quintile","4",NA,NA,NA,NA,"2014-2024",21.888,"21.173","22.603","1257","£",NA,NA,NA,NA,NA,"22%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Herefordshire, Worcestershire and Warwickshire","area_name","Herefordshire, Worcestershire and Warwickshire","quintile","4",NA,NA,NA,NA,"2014-2024",20.55,"19.763","21.337","873","£",NA,NA,NA,NA,NA,"21%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Highlands and Islands","area_name","Highlands and Islands","quintile","3",NA,NA,NA,NA,"2014-2024",19.142,"17.683","20.601","173","£",NA,NA,NA,NA,NA,"19%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Inner London - East","area_name","Inner London - East","quintile","5",NA,NA,NA,NA,"2014-2024",24.921,"23.765","26.077","730","£",NA,NA,NA,NA,NA,"25%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Inner London - West","area_name","Inner London - West","quintile","5",NA,NA,NA,NA,"2014-2024",34.114,"31.755","36.473","274","£",NA,NA,NA,NA,NA,"34%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Kent","area_name","Kent","quintile","4",NA,NA,NA,NA,"2014-2024",21.539,"20.667","22.412","945","£",NA,NA,NA,NA,NA,"22%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Lancashire","area_name","Lancashire","quintile","2",NA,NA,NA,NA,"2014-2024",18.389,"17.601","19.177","813","£",NA,NA,NA,NA,NA,"18%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Leicestershire, Rutland and Northamptonshire","area_name","Leicestershire, Rutland and Northamptonshire","quintile","2",NA,NA,NA,NA,"2014-2024",18.792,"18.214","19.369","1312","£",NA,NA,NA,NA,NA,"19%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Lincolnshire","area_name","Lincolnshire","quintile","1",NA,NA,NA,NA,"2014-2024",18.375,"17.310","19.440","456","£",NA,NA,NA,NA,NA,"18%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Merseyside","area_name","Merseyside","quintile","3",NA,NA,NA,NA,"2014-2024",19.635,"18.849","20.420","815","£",NA,NA,NA,NA,NA,"20%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","North Eastern Scotland","area_name","North Eastern Scotland","quintile","5",NA,NA,NA,NA,"2014-2024",26.019,"24.042","27.997","257","£",NA,NA,NA,NA,NA,"26%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","North Yorkshire","area_name","North Yorkshire","quintile","3",NA,NA,NA,NA,"2014-2024",20.261,"19.295","21.226","663","£",NA,NA,NA,NA,NA,"20%"
"dr15","Estimated hourly pay for individuals with dependent children","geography",NA,"ITL2","Northern Ireland","area_name","Northern Ireland","quintile","1",NA,NA,NA,NA,"2014-2024",17.963,"17.588","18.338","2247","£",NA,NA,NA,NA,NA,"18%"
