"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"in41","Further training and qualifications","seb","K02000001","country","United Kingdom","seb_three_cat","Working","age","25",NA,NA,NA,NA,"2017",21.738,"16.743","26.732","262","Percentage",NA,"seb_three_cat","rweight","25 vs 32","2024 vs 2017","22%"
"in41","Further training and qualifications","seb","K02000001","country","United Kingdom","seb_three_cat","Working","age","32",NA,NA,NA,NA,"2024",32.292,"25.590","38.994","187","Percentage",NA,"seb_three_cat","rweight","25 vs 32","2024 vs 2017","32%"
"in41","Further training and qualifications","seb","K02000001","country","United Kingdom","seb_three_cat","Intermediate","age","25",NA,NA,NA,NA,"2017",39.422,"31.208","47.635","136","Percentage",NA,"seb_three_cat","rweight","25 vs 32","2024 vs 2017","39%"
"in41","Further training and qualifications","seb","K02000001","country","United Kingdom","seb_three_cat","Intermediate","age","32",NA,NA,NA,NA,"2024",50.398,"42.116","58.680","140","Percentage",NA,"seb_three_cat","rweight","25 vs 32","2024 vs 2017","50%"
"in41","Further training and qualifications","seb","K02000001","country","United Kingdom","seb_three_cat","Professional","age","25",NA,NA,NA,NA,"2017",63.9,"57.959","69.842","251","Percentage",NA,"seb_three_cat","rweight","25 vs 32","2024 vs 2017","64%"
"in41","Further training and qualifications","seb","K02000001","country","United Kingdom","seb_three_cat","Professional","age","32",NA,NA,NA,NA,"2024",72.663,"66.097","79.229","177","Percentage",NA,"seb_three_cat","rweight","25 vs 32","2024 vs 2017","73%"
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Working","cohort","1992","age","25",NA,NA,"2024",21.738,"16.743","26.732","262","Percentage",NA,"seb_three_cat","rweight","25 vs 32","2024 vs 2017","22%"
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Working","cohort","1992","age","32",NA,NA,"2024",32.292,"25.590","38.994","187","Percentage",NA,"seb_three_cat","rweight","25 vs 32","2024 vs 2017","32%"
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Intermediate","cohort","1992","age","25",NA,NA,"2024",39.422,"31.208","47.635","136","Percentage",NA,"seb_three_cat","rweight","25 vs 32","2024 vs 2017","39%"
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Intermediate","cohort","1992","age","32",NA,NA,"2024",50.398,"42.116","58.680","140","Percentage",NA,"seb_three_cat","rweight","25 vs 32","2024 vs 2017","50%"
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Professional","cohort","1992","age","25",NA,NA,"2024",63.9,"57.959","69.842","251","Percentage",NA,"seb_three_cat","rweight","25 vs 32","2024 vs 2017","64%"
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Professional","cohort","1992","age","32",NA,NA,"2024",72.663,"66.097","79.229","177","Percentage",NA,"seb_three_cat","rweight","25 vs 32","2024 vs 2017","73%"
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Working","cohort","1991","age","25",NA,NA,"2023",27.846,"22.397","33.294","260","Percentage",NA,"seb_three_cat","rweight","25 vs 32","2023 vs 2016","28%"
