"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Lower working","profession","hp",NA,NA,"2014 to 2024",5.393,"4.006","7.314","786","Average","3-year moving average",NA,NA,NA,NA,"5%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Higher working","profession","hp",NA,NA,"2014 to 2024",8.403,"6.574","10.655","750","Average","3-year moving average",NA,NA,NA,NA,"8%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Intermediate","profession","hp",NA,NA,"2014 to 2024",9.676,"7.896","11.839","895","Average","3-year moving average",NA,NA,NA,NA,"10%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Lower professional","profession","hp",NA,NA,"2014 to 2024",15.829,"13.315","18.712","691","Average","3-year moving average",NA,NA,NA,NA,"16%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2016","seb","Higher professional","profession","hp",NA,NA,"2014 to 2024",20.342,"17.180","23.730","561","Average","3-year moving average",NA,NA,NA,NA,"20%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Lower working","profession","hp",NA,NA,"2014 to 2024",5.064,"3.658","6.842","756","Average","3-year moving average",NA,NA,NA,NA,"5%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Higher working","profession","hp",NA,NA,"2014 to 2024",9.14,"7.290","11.464","732","Average","3-year moving average",NA,NA,NA,NA,"9%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Intermediate","profession","hp",NA,NA,"2014 to 2024",10.295,"8.422","12.499","842","Average","3-year moving average",NA,NA,NA,NA,"10%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Lower professional","profession","hp",NA,NA,"2014 to 2024",16.707,"14.099","19.535","684","Average","3-year moving average",NA,NA,NA,NA,"17%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2017","seb","Higher professional","profession","hp",NA,NA,"2014 to 2024",21.052,"17.968","24.306","579","Average","3-year moving average",NA,NA,NA,NA,"21%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Lower working","profession","hp",NA,NA,"2014 to 2024",4.826,"3.501","6.722","698","Average","3-year moving average",NA,NA,NA,NA,"5%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Higher working","profession","hp",NA,NA,"2014 to 2024",9.254,"7.394","11.625","697","Average","3-year moving average",NA,NA,NA,NA,"9%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Intermediate","profession","hp",NA,NA,"2014 to 2024",10.573,"8.659","12.871","775","Average","3-year moving average",NA,NA,NA,NA,"11%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Lower professional","profession","hp",NA,NA,"2014 to 2024",17.579,"14.956","20.408","677","Average","3-year moving average",NA,NA,NA,NA,"18%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2018","seb","Higher professional","profession","hp",NA,NA,"2014 to 2024",24.15,"21.033","27.634","561","Average","3-year moving average",NA,NA,NA,NA,"24%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Lower working","profession","hp",NA,NA,"2014 to 2024",5.372,"3.900","7.285","666","Average","3-year moving average",NA,NA,NA,NA,"5%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Higher working","profession","hp",NA,NA,"2014 to 2024",9.523,"7.581","12.029","636","Average","3-year moving average",NA,NA,NA,NA,"10%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Intermediate","profession","hp",NA,NA,"2014 to 2024",11.674,"9.671","14.026","762","Average","3-year moving average",NA,NA,NA,NA,"12%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Lower professional","profession","hp",NA,NA,"2014 to 2024",17.522,"14.953","20.292","685","Average","3-year moving average",NA,NA,NA,NA,"18%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2019","seb","Higher professional","profession","hp",NA,NA,"2014 to 2024",24.75,"21.605","28.108","574","Average","3-year moving average",NA,NA,NA,NA,"25%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2020","seb","Lower working","profession","hp",NA,NA,"2014 to 2024",5.878,"4.329","8.009","546","Average","3-year moving average",NA,NA,NA,NA,"6%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2020","seb","Higher working","profession","hp",NA,NA,"2014 to 2024",9.867,"7.738","12.315","542","Average","3-year moving average",NA,NA,NA,NA,"10%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2020","seb","Intermediate","profession","hp",NA,NA,"2014 to 2024",13.323,"11.119","15.826","653","Average","3-year moving average",NA,NA,NA,NA,"13%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2020","seb","Lower professional","profession","hp",NA,NA,"2014 to 2024",18.377,"15.909","21.208","631","Average","3-year moving average",NA,NA,NA,NA,"18%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2020","seb","Higher professional","profession","hp",NA,NA,"2014 to 2024",25.871,"22.779","29.259","528","Average","3-year moving average",NA,NA,NA,NA,"26%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2021","seb","Lower working","profession","hp",NA,NA,"2014 to 2024",7.657,"5.891","10.049","505","Average","3-year moving average",NA,NA,NA,NA,"8%"
"in33","Occupational level of young people","trend_moving_average","K02000001","country","United Kingdom","year","2021","seb","Higher working","profession","hp",NA,NA,"2014 to 2024",10.971,"8.651","13.636","469","Average","3-year moving average",NA,NA,NA,NA,"11%"
