"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Total","time_period","2019",NA,NA,NA,NA,"2019",72,NA,NA,"638946","Percentage",NA,NA,NA,NA,NA,"72%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Eligible for free school meals","time_period","2019",NA,NA,NA,NA,"2019",57,NA,NA,"89742","Percentage",NA,NA,NA,NA,NA,"57%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Not eligible for free school meals","time_period","2019",NA,NA,NA,NA,"2019",74,NA,NA,"549204","Percentage",NA,NA,NA,NA,NA,"74%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Total","time_period","2018",NA,NA,NA,NA,"2018",72,NA,NA,"652349","Percentage",NA,NA,NA,NA,NA,"72%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Eligible for free school meals","time_period","2018",NA,NA,NA,NA,"2018",57,NA,NA,"87190","Percentage",NA,NA,NA,NA,NA,"57%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Not eligible for free school meals","time_period","2018",NA,NA,NA,NA,"2018",74,NA,NA,"565159","Percentage",NA,NA,NA,NA,NA,"74%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Total","time_period","2017",NA,NA,NA,NA,"2017",71,NA,NA,"669864","Percentage",NA,NA,NA,NA,NA,"71%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Eligible for free school meals","time_period","2017",NA,NA,NA,NA,"2017",56,NA,NA,"91641","Percentage",NA,NA,NA,NA,NA,"56%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Not eligible for free school meals","time_period","2017",NA,NA,NA,NA,"2017",73,NA,NA,"578223","Percentage",NA,NA,NA,NA,NA,"73%"
"in11","Level of development at age 5","trend","E92000001","Country","England","seb","Total","time_period","2016",NA,NA,NA,NA,"2016",69,NA,NA,"669052","Percentage",NA,NA,NA,NA,NA,"69%"
