"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","25","seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2024",17327.92,"15785.887","18869.953",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£17327.9"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","26","seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2024",18618.172,"17276.421","19959.924",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£18618.2"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","27","seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2024",19834.587,"18637.670","21031.504",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£19834.6"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","28","seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2024",20977.164,"19869.944","22084.384",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£20977.2"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","29","seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2024",22045.903,"20979.384","23112.422",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£22045.9"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","30","seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2024",23040.805,"21977.588","24104.021",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£23040.8"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","31","seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2024",23961.869,"22878.299","25045.439",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£23961.9"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","32","seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2024",24809.095,"23693.797","25924.394",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£24809.1"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","33","seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2024",25582.484,"24433.082","26731.886",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£25582.5"
"in43","Income progression","seb","K02000001","country","United Kingdom","age","34","seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2024",26282.035,"25101.666","27462.405",NA,"Predictive margins in pounds sterling",NA,NA,NA,NA,NA,"£26282"
