"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Total","time_period","2016",NA,NA,NA,NA,"2016",53,NA,NA,"585580","Percentage",NA,NA,NA,NA,NA,"53%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Disadvantaged","time_period","2016",NA,NA,NA,NA,"2016",39,NA,NA,"186503","Percentage",NA,NA,NA,NA,NA,"39%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Not known to be disadvantaged","time_period","2016",NA,NA,NA,NA,"2016",60,NA,NA,"399077","Percentage",NA,NA,NA,NA,NA,"60%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Total","time_period","2017",NA,NA,NA,NA,"2017",61,NA,NA,"599108","Percentage",NA,NA,NA,NA,NA,"61%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Disadvantaged","time_period","2017",NA,NA,NA,NA,"2017",47,NA,NA,"189272","Percentage",NA,NA,NA,NA,NA,"47%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Not known to be disadvantaged","time_period","2017",NA,NA,NA,NA,"2017",67,NA,NA,"409836","Percentage",NA,NA,NA,NA,NA,"67%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Total","time_period","2018",NA,NA,NA,NA,"2018",64,NA,NA,"619359","Percentage",NA,NA,NA,NA,NA,"64%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Disadvantaged","time_period","2018",NA,NA,NA,NA,"2018",51,NA,NA,"190528","Percentage",NA,NA,NA,NA,NA,"51%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Not known to be disadvantaged","time_period","2018",NA,NA,NA,NA,"2018",70,NA,NA,"428831","Percentage",NA,NA,NA,NA,NA,"70%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Total","time_period","2019",NA,NA,NA,NA,"2019",65,NA,NA,"644580","Percentage",NA,NA,NA,NA,NA,"65%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Disadvantaged","time_period","2019",NA,NA,NA,NA,"2019",51,NA,NA,"197294","Percentage",NA,NA,NA,NA,NA,"51%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Not known to be disadvantaged","time_period","2019",NA,NA,NA,NA,"2019",71,NA,NA,"447286","Percentage",NA,NA,NA,NA,NA,"71%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Total","time_period","2020",NA,NA,NA,NA,"2020",NA,NA,NA,"x","Percentage",NA,NA,NA,NA,NA,"NA%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Disadvantaged","time_period","2020",NA,NA,NA,NA,"2020",NA,NA,NA,"x","Percentage",NA,NA,NA,NA,NA,"NA%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Not known to be disadvantaged","time_period","2020",NA,NA,NA,NA,"2020",NA,NA,NA,"x","Percentage",NA,NA,NA,NA,NA,"NA%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Total","time_period","2021",NA,NA,NA,NA,"2021",NA,NA,NA,"x","Percentage",NA,NA,NA,NA,NA,"NA%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Disadvantaged","time_period","2021",NA,NA,NA,NA,"2021",NA,NA,NA,"x","Percentage",NA,NA,NA,NA,NA,"NA%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Not known to be disadvantaged","time_period","2021",NA,NA,NA,NA,"2021",NA,NA,NA,"x","Percentage",NA,NA,NA,NA,NA,"NA%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Total","time_period","2022",NA,NA,NA,NA,"2022",59,NA,NA,"664182","Percentage",NA,NA,NA,NA,NA,"59%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Disadvantaged","time_period","2022",NA,NA,NA,NA,"2022",43,NA,NA,"197916","Percentage",NA,NA,NA,NA,NA,"43%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Not known to be disadvantaged","time_period","2022",NA,NA,NA,NA,"2022",66,NA,NA,"466266","Percentage",NA,NA,NA,NA,NA,"66%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Total","time_period","2023",NA,NA,NA,NA,"2023",60,NA,NA,"670968","Percentage",NA,NA,NA,NA,NA,"60%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Disadvantaged","time_period","2023",NA,NA,NA,NA,"2023",44,NA,NA,"203690","Percentage",NA,NA,NA,NA,NA,"44%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Not known to be disadvantaged","time_period","2023",NA,NA,NA,NA,"2023",66,NA,NA,"467278","Percentage",NA,NA,NA,NA,NA,"66%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Total","time_period","2024",NA,NA,NA,NA,"2024",61,NA,NA,"661499","Percentage",NA,NA,NA,NA,NA,"61%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Disadvantaged","time_period","2024",NA,NA,NA,NA,"2024",46,NA,NA,"203261","Percentage",NA,NA,NA,NA,NA,"46%"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Not known to be disadvantaged","time_period","2024",NA,NA,NA,NA,"2024",67,NA,NA,"458238","Percentage",NA,NA,NA,NA,NA,"67%"
"in12","Attainment at age 11","index_trend","E92000001","Country","England","time_period","2011",NA,NA,NA,NA,NA,NA,"2011",3.341,NA,NA,NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","index_trend","E92000001","Country","England","time_period","2012",NA,NA,NA,NA,NA,NA,"2012",3.234,NA,NA,NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","index_trend","E92000001","Country","England","time_period","2013",NA,NA,NA,NA,NA,NA,"2013",3.159,NA,NA,NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","index_trend","E92000001","Country","England","time_period","2014",NA,NA,NA,NA,NA,NA,"2014",3.153,NA,NA,NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","index_trend","E92000001","Country","England","time_period","2015",NA,NA,NA,NA,NA,NA,"2015",3.103,NA,NA,NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","index_trend","E92000001","Country","England","time_period","2016",NA,NA,NA,NA,NA,NA,"2016",3.025,NA,NA,NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","index_trend","E92000001","Country","England","time_period","2017",NA,NA,NA,NA,NA,NA,"2017",2.999,NA,NA,NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","index_trend","E92000001","Country","England","time_period","2018",NA,NA,NA,NA,NA,NA,"2018",2.898,NA,NA,NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","index_trend","E92000001","Country","England","time_period","2019",NA,NA,NA,NA,NA,NA,"2019",2.913,NA,NA,NA,"Disadvantage index",NA,NA,NA,NA,NA,"3%"
"in12","Attainment at age 11","index_trend","E92000001","Country","England","time_period","2020",NA,NA,NA,NA,NA,NA,"2020",NA,NA,NA,NA,"Disadvantage index",NA,NA,NA,NA,NA,"NA%"
"in12","Attainment at age 11","index_trend","E92000001","Country","England","time_period","2021",NA,NA,NA,NA,NA,NA,"2021",NA,NA,NA,NA,"Disadvantage index",NA,NA,NA,NA,NA,"NA%"
