"Ind_code","Ind_name","Area_type","Area_code","Area_name","Time_period","SEB","Age","Sex","Category_type","Category","Category_type2","Category2","Value","Sample_size","LCI","UCI","SE","Unit","Value_note"
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","NEET","Ethnicity","White",9.19,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","NEET","Ethnicity","Black Caribean",10.11,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","NEET","Ethnicity","Black African",7.18,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","NEET","Ethnicity","Indian",6.28,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","NEET","Ethnicity","Pakistani",9.81,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","NEET","Ethnicity","Bangladeshi",10.18,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","NEET","Ethnicity","Chinese",6.84,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","NEET","Ethnicity","Other",9.31,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","Education and training","Ethnicity","White",34.24,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","Education and training","Ethnicity","Black Caribean",49.35,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","Education and training","Ethnicity","Black African",58.2,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","Education and training","Ethnicity","Indian",56.53,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","Education and training","Ethnicity","Pakistani",58.96,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","Education and training","Ethnicity","Bangladeshi",65.71,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","Education and training","Ethnicity","Chinese",62.08,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","Education and training","Ethnicity","Other",53.73,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","Employment","Ethnicity","White",56.57,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","Employment","Ethnicity","Black Caribean",40.54,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","Employment","Ethnicity","Black African",34.62,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","Employment","Ethnicity","Indian",37.19,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","Employment","Ethnicity","Pakistani",31.24,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","Employment","Ethnicity","Bangladeshi",24.11,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","Employment","Ethnicity","Chinese",31.08,NA,NA,NA,NA,"Percentage",NA
"IN21","Destinations after age 16","Country","K02000001","United Kingdom","2022","Higher professional","16-24","Total","Destinations","Employment","Ethnicity","Other",36.96,NA,NA,NA,NA,"Percentage",NA
