"Ind_code","Ind_name","Area_type","Area_code","Area_name","Time_period","SEB","Age","Sex","Category_type","Category","Value","Sample_size","LCI","UCI","SE","Unit","Value_note"
"MO51","Level of wealth","Country",NA,"Great Britain","2016/20",NA,"25-34",NA,"Type of wealth","Financial wealth",5359.557182,6147,4031.908325,6687.206038,677.3718655,"Pounds",NA
"MO51","Level of wealth","Country",NA,"Great Britain","2016/20",NA,"35-44",NA,"Type of wealth","Financial wealth",24930.87688,8224,19359.94041,30501.81334,2842.314523,"Pounds",NA
"MO51","Level of wealth","Country",NA,"Great Britain","2016/20",NA,"45-54",NA,"Type of wealth","Financial wealth",34346.71152,10754,27814.33773,40879.0853,3332.843768,"Pounds",NA
"MO51","Level of wealth","Country",NA,"Great Britain","2016/20",NA,"55-64",NA,"Type of wealth","Financial wealth",62126.50251,12041,56352.10965,67900.89537,2946.118807,"Pounds",NA
"MO51","Level of wealth","Country",NA,"Great Britain","2016/20",NA,"25-34",NA,"Type of wealth","Pension wealth",16727.91221,6147,15787.58018,17668.24425,479.7612423,"Pounds",NA
"MO51","Level of wealth","Country",NA,"Great Britain","2016/20",NA,"35-44",NA,"Type of wealth","Pension wealth",63723.58473,8224,60770.89088,66676.27858,1506.476455,"Pounds",NA
"MO51","Level of wealth","Country",NA,"Great Britain","2016/20",NA,"45-54",NA,"Type of wealth","Pension wealth",173131.4778,10754,166357.1316,179905.8241,3456.299116,"Pounds",NA
"MO51","Level of wealth","Country",NA,"Great Britain","2016/20",NA,"55-64",NA,"Type of wealth","Pension wealth",305689.215,12041,296316.3555,315062.0746,4782.071183,"Pounds",NA
"MO51","Level of wealth","Country",NA,"Great Britain","2016/20",NA,"25-34",NA,"Type of wealth","Physical wealth",19252.68044,6147,18673.85423,19831.50665,295.3194963,"Pounds",NA
"MO51","Level of wealth","Country",NA,"Great Britain","2016/20",NA,"35-44",NA,"Type of wealth","Physical wealth",26708.89382,8224,25999.90451,27417.88312,361.729239,"Pounds",NA
"MO51","Level of wealth","Country",NA,"Great Britain","2016/20",NA,"45-54",NA,"Type of wealth","Physical wealth",29638.30178,10754,28822.9726,30453.63097,415.9842768,"Pounds",NA
"MO51","Level of wealth","Country",NA,"Great Britain","2016/20",NA,"55-64",NA,"Type of wealth","Physical wealth",35190.4223,12041,34321.81525,36059.02935,443.1668614,"Pounds",NA
"MO51","Level of wealth","Country",NA,"Great Britain","2016/20",NA,"25-34",NA,"Type of wealth","Property wealth",24740.72168,6147,22974.40821,26507.03515,901.1803431,"Pounds",NA
"MO51","Level of wealth","Country",NA,"Great Britain","2016/20",NA,"35-44",NA,"Type of wealth","Property wealth",80249.09924,8224,75082.24919,85415.94928,2636.147983,"Pounds",NA
"MO51","Level of wealth","Country",NA,"Great Britain","2016/20",NA,"45-54",NA,"Type of wealth","Property wealth",126969.3492,10754,122271.5712,131667.1273,2396.825522,"Pounds",NA
"MO51","Level of wealth","Country",NA,"Great Britain","2016/20",NA,"55-64",NA,"Type of wealth","Property wealth",172032.249,12041,166863.8389,177200.6592,2636.943968,"Pounds",NA
