"Ind_code","Ind_name","Area_type","Area_code","Area_name","Time_period","SEB","Age","Sex","Category_type","Category","Value","Sample_size","LCI","UCI","SE","Unit","Value_note"
"IN12","Attainment at age 11","ITL2","","Bedfordshire and Hertfordshire","2021-2022","FSM eligible","11","Total",NA,NA,37.35955056,4272,35.88305032,38.80657113,NA,"Percentage",NA
"IN12","Attainment at age 11","ITL2","","Berkshire, Buckinghamshire and Oxfordshire","2021-2022","FSM eligible","11","Total",NA,NA,35.97249509,5090,34.65259718,37.30849837,NA,"Percentage",NA
"IN12","Attainment at age 11","ITL2","","Cheshire","2021-2022","FSM eligible","11","Total",NA,NA,40.04608295,2170,37.97604695,42.14304521,NA,"Percentage",NA
"IN12","Attainment at age 11","ITL2","","Cornwall and Isles of Scilly","2021-2022","FSM eligible","11","Total",NA,NA,37.69230769,1430,35.10418725,40.19153977,NA,"Percentage",NA
"IN12","Attainment at age 11","ITL2","","Cumbria","2021-2022","FSM eligible","11","Total",NA,NA,36.85220729,1042,33.82173034,39.76580029,NA,"Percentage",NA
"IN12","Attainment at age 11","ITL2","","Derbyshire and Nottinghamshire","2021-2022","FSM eligible","11","Total",NA,NA,39.98049052,7176,38.83053785,41.11073032,NA,"Percentage",NA
"IN12","Attainment at age 11","ITL2","","Devon","2021-2022","FSM eligible","11","Total",NA,NA,37.33102253,2885,35.52802843,39.09049935,NA,"Percentage",NA
"IN12","Attainment at age 11","ITL2","","Dorset and Somerset","2021-2022","FSM eligible","11","Total",NA,NA,35.79387187,2872,34.0384121,37.57832531,NA,"Percentage",NA
"IN12","Attainment at age 11","ITL2","","East Anglia","2021-2022","FSM eligible","11","Total",NA,NA,34.96866881,6543,33.81246372,36.13828552,NA,"Percentage",NA
"IN12","Attainment at age 11","ITL2","","East Yorkshire and Northern Lincolnshire","2021-2022","FSM eligible","11","Total",NA,NA,43.14984709,3270,41.41333823,44.83751376,NA,"Percentage",NA
"IN12","Attainment at age 11","ITL2","","Essex","2021-2022","FSM eligible","11","Total",NA,NA,38.91719745,4710,37.50032026,40.30539203,NA,"Percentage",NA
"IN12","Attainment at age 11","ITL2","","Gloucestershire, Wiltshire and Bath/Bristol area","2021-2022","FSM eligible","11","Total",NA,NA,36.26335746,5802,35.00775302,37.49833615,NA,"Percentage",NA
"IN12","Attainment at age 11","ITL2","","Greater Manchester","2021-2022","FSM eligible","11","Total",NA,NA,42.42450614,11491,41.51852797,43.33432431,NA,"Percentage",NA
"IN12","Attainment at age 11","ITL2","","Hampshire and Isle of Wight","2021-2022","FSM eligible","11","Total",NA,NA,36.28318584,5085,34.94049503,37.60233183,NA,"Percentage",NA
"IN12","Attainment at age 11","ITL2","","Herefordshire, Worcestershire and Warwickshire","2021-2022","FSM eligible","11","Total",NA,NA,38.29165313,3079,36.53806274,40.00262572,NA,"Percentage",NA
"IN12","Attainment at age 11","ITL2","","Inner London - East","2021-2022","FSM eligible","11","Total",NA,NA,54.89328763,9043,53.86073385,55.92268726,NA,"Percentage",NA
"IN12","Attainment at age 11","ITL2","","Inner London - West","2021-2022","FSM eligible","11","Total",NA,NA,57.80542986,2652,55.86128767,59.65698729,NA,"Percentage",NA
