"Ind_code","Ind_name","Area_type","Area_code","Area_name","Time_period","SEB","Age","Sex","Category_type","Category","Value","Sample_size","LCI","UCI","SE","Unit","Value_note"
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2021","Higher professional","16-24","Total",NA,NA,9.8,1235,8.141822878,11.45817712,1.658177122,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2021","Lower professional","16-24","Total",NA,NA,10.6,1221,8.873319632,12.32668037,1.726680368,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2021","Intermediate","16-24","Total",NA,NA,11.4,1044,9.472177129,13.32782287,1.927822871,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2021","Higher working","16-24","Total",NA,NA,10.3,691,8.033666068,12.56633393,2.266333932,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2021","Lower working","16-24","Total",NA,NA,18.7,735,15.88115953,21.51884047,2.818840467,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2021","Total","16-24","Total",NA,NA,12,4926,11.09252881,12.90747119,0.90747119,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLI3","Inner London - West","2018-2021",NA,"16-24","Total",NA,NA,-0.2237,223,-1.99083796,1.54343796,0.901601,"Random effect",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLI4","Inner London - East","2018-2021",NA,"16-24","Total",NA,NA,1.068769,402,-0.59724864,2.73478664,0.850009,"Random effect",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLI6","Outer London - South","2018-2021",NA,"16-24","Total",NA,NA,0.789837,275,-0.94645252,2.52612652,0.885862,"Random effect",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLI5","Outer London - East and North East","2018-2021",NA,"16-24","Total",NA,NA,-0.0975,388,-1.76351764,1.56851764,0.850009,"Random effect",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLI7","Outer London - West and North West","2018-2021",NA,"16-24","Total",NA,NA,-0.12107,393,-1.78180348,1.53966348,0.847313,"Random effect",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLH2","Bedfordshire and Hertfordshire","2018-2021",NA,"16-24","Total",NA,NA,-0.10717,667,-1.63866108,1.42432108,0.781373,"Random effect",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLJ1","Berkshire, Buckinghamshire and Oxfordshire","2018-2021",NA,"16-24","Total",NA,NA,-0.32664,775,-1.81092252,1.15764252,0.757287,"Random effect",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLD6","Cheshire","2018-2021",NA,"16-24","Total",NA,NA,-0.50516,299,-2.22499336,1.21467336,0.877466,"Random effect",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLK3","Cornwall and Isles of Scilly","2018-2021",NA,"16-24","Total",NA,NA,-0.62739,168,-2.43456292,1.17978292,0.922027,"Random effect",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLD1","Cumbria","2018-2021",NA,"16-24","Total",NA,NA,-0.43295,179,-2.23412924,1.36822924,0.918969,"Random effect",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLF1","Derbyshire and Nottinghamshire","2018-2021",NA,"16-24","Total",NA,NA,0.371012,663,-1.16093772,1.90296172,0.781607,"Random effect",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLK4","Devon","2018-2021",NA,"16-24","Total",NA,NA,-0.34731,380,-2.02164784,1.32702784,0.854254,"Random effect",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLK2","Dorset and Somerset","2018-2021",NA,"16-24","Total",NA,NA,0.689999,411,-0.96089136,2.34088936,0.842291,"Random effect",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLH1","East Anglia","2018-2021",NA,"16-24","Total",NA,NA,0.008713,769,-1.4772414,1.4946674,0.75814,"Random effect",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLE1","East Yorkshire and Northern Lincolnshire","2018-2021",NA,"16-24","Total",NA,NA,0.812672,229,-0.9509556,2.5762996,0.89981,"Random effect",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLH3","Essex","2018-2021",NA,"16-24","Total",NA,NA,-0.50457,521,-2.10349684,1.09435684,0.815779,"Random effect",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLK1","Gloucestershire, Wiltshire and Bath/Bristol area","2018-2021",NA,"16-24","Total",NA,NA,-0.3292,784,-1.80439008,1.14599008,0.752648,"Random effect",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLD3","Greater Manchester","2018-2021",NA,"16-24","Total",NA,NA,1.338425,687,-0.18533584,2.86218584,0.777429,"Random effect",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLJ3","Hampshire and Isle of Wight","2018-2021",NA,"16-24","Total",NA,NA,0.223678,518,-1.37368868,1.82104468,0.814983,"Random effect",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","ITL2","TLG1","Herefordshire, Worcestershire and Warwickshire","2018-2021",NA,"16-24","Total",NA,NA,0.179912,389,-1.4884694,1.8482934,0.851215,"Random effect",NA
