Ind_code,Ind_name,Area_type,Area_code,Area_name,Time_period,SEB,Age,Sex,Category_type,Category,Value,Sample_size,LCI,UCI,SE,Unit,Value_note
IN352,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2019-21,Lower working,25-29,Men,NA,NA,0,2367,NA,NA,NA,Percentage difference,Controlling for educational level
IN352,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2019-21,Higher professional,25-29,Men,NA,NA,18.25577611,2367,NA,NA,NA,Percentage difference,Controlling for educational level
IN352,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2019-21,Lower professional,25-29,Men,NA,NA,12.48508515,2367,NA,NA,NA,Percentage difference,Controlling for educational level
IN352,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2019-21,Intermediate,25-29,Men,NA,NA,3.677188415,2367,NA,NA,NA,Percentage difference,Controlling for educational level
IN352,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2019-21,Higher working,25-29,Men,NA,NA,3.915826011,2367,NA,NA,NA,Percentage difference,Controlling for educational level
IN352,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2019-21,Lower working,25-29,Women,NA,NA,0,2367,NA,NA,NA,Percentage difference,Controlling for educational level
IN352,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2019-21,Higher professional,25-29,Women,NA,NA,18.25044937,2367,NA,NA,NA,Percentage difference,Controlling for educational level
IN352,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2019-21,Lower professional,25-29,Women,NA,NA,12.48651887,2367,NA,NA,NA,Percentage difference,Controlling for educational level
IN352,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2019-21,Intermediate,25-29,Women,NA,NA,3.678849611,2367,NA,NA,NA,Percentage difference,Controlling for educational level
IN352,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2019-21,Higher working,25-29,Women,NA,NA,3.906530857,2367,NA,NA,NA,Percentage difference,Controlling for educational level
