"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in41","Further training and qualifications","seb","K02000001","country","United Kingdom","seb_three_cat","Working","age",25,,,,,2017,20.339,14.971,25.707,216,"Percentage",
"in41","Further training and qualifications","seb","K02000001","country","United Kingdom","seb_three_cat","Working","age",32,,,,,2024,32.936,25.066,40.806,137,"Percentage",
"in41","Further training and qualifications","seb","K02000001","country","United Kingdom","seb_three_cat","Intermediate","age",25,,,,,2017,36.544,29.547,43.54,182,"Percentage",
"in41","Further training and qualifications","seb","K02000001","country","United Kingdom","seb_three_cat","Intermediate","age",32,,,,,2024,44.979,37.905,52.053,190,"Percentage",
"in41","Further training and qualifications","seb","K02000001","country","United Kingdom","seb_three_cat","Professional","age",25,,,,,2017,63.9,57.959,69.842,251,"Percentage",
"in41","Further training and qualifications","seb","K02000001","country","United Kingdom","seb_three_cat","Professional","age",32,,,,,2024,72.663,66.097,79.229,177,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Working","cohort",1992,"age",25,,,2024,20.339,14.971,25.707,216,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Working","cohort",1992,"age",32,,,2024,32.936,25.066,40.806,137,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Intermediate","cohort",1992,"age",25,,,2024,36.544,29.547,43.54,182,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Intermediate","cohort",1992,"age",32,,,2024,44.979,37.905,52.053,190,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Professional","cohort",1992,"age",25,,,2024,63.9,57.959,69.842,251,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Professional","cohort",1992,"age",32,,,2024,72.663,66.097,79.229,177,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Working","cohort",1991,"age",25,,,2023,24.738,18.943,30.532,213,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Working","cohort",1991,"age",32,,,2023,32.957,23.404,42.511,93,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Intermediate","cohort",1991,"age",25,,,2023,45.816,39.247,52.385,221,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Intermediate","cohort",1991,"age",32,,,2023,41.826,31.149,52.502,82,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Professional","cohort",1991,"age",25,,,2023,57.091,50.68,63.501,229,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Professional","cohort",1991,"age",32,,,2023,64,55.339,72.661,118,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Working","cohort",1990,"age",25,,,2022,24.219,18.73,29.709,234,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Working","cohort",1990,"age",32,,,2022,35.026,26.979,43.074,135,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Intermediate","cohort",1990,"age",25,,,2022,36.978,30.712,43.244,228,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Intermediate","cohort",1990,"age",32,,,2022,51.614,43.184,60.044,135,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Professional","cohort",1990,"age",25,,,2022,55.085,48.894,61.276,248,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Professional","cohort",1990,"age",32,,,2022,72.935,67.255,78.616,235,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Working","cohort",1989,"age",25,,,2021,19.313,14.061,24.565,217,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Working","cohort",1989,"age",32,,,2021,32.838,26.142,39.533,189,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Intermediate","cohort",1989,"age",25,,,2021,33.346,27.615,39.076,260,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Intermediate","cohort",1989,"age",32,,,2021,53.749,47.16,60.338,220,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Professional","cohort",1989,"age",25,,,2021,55.988,49.399,62.578,218,"Percentage",
"in41","Further training and qualifications","trend","K02000001","country","United Kingdom","seb_three_cat","Professional","cohort",1989,"age",32,,,2021,68.431,63.145,73.717,297,"Percentage",
