"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Any other ethnic group",,,,,,,2024,47,,,"7094","Percentage","This contains those that are FSM eligible ONLY"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Asian - Any other Asian",,,,,,,2024,56,,,"3725","Percentage","This contains those that are FSM eligible ONLY"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Asian - Bangladeshi",,,,,,,2024,66,,,"4233","Percentage","This contains those that are FSM eligible ONLY"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Asian - Chinese",,,,,,,2024,73,,,"554","Percentage","This contains those that are FSM eligible ONLY"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Asian - Indian",,,,,,,2024,64,,,"2316","Percentage","This contains those that are FSM eligible ONLY"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Asian - Pakistani",,,,,,,2024,55,,,"9535","Percentage","This contains those that are FSM eligible ONLY"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Black - Any other Black background",,,,,,,2024,54,,,"2262","Percentage","This contains those that are FSM eligible ONLY"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Black - Black African",,,,,,,2024,61,,,"11125","Percentage","This contains those that are FSM eligible ONLY"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Black - Black Caribbean",,,,,,,2024,48,,,"3093","Percentage","This contains those that are FSM eligible ONLY"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Mixed - Any other Mixed background",,,,,,,2024,53,,,"5710","Percentage","This contains those that are FSM eligible ONLY"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Mixed - White and Asian",,,,,,,2024,53,,,"2805","Percentage","This contains those that are FSM eligible ONLY"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Mixed - White and Black African",,,,,,,2024,52,,,"2505","Percentage","This contains those that are FSM eligible ONLY"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","Mixed - White and Black Caribbean",,,,,,,2024,43,,,"5330","Percentage","This contains those that are FSM eligible ONLY"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","White - Any other White background",,,,,,,2024,47,,,"11030","Percentage","This contains those that are FSM eligible ONLY"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","White - Gypsy or Roma",,,,,,,2024,14,,,"1550","Percentage","This contains those that are FSM eligible ONLY"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","White - Irish",,,,,,,2024,35,,,"361","Percentage","This contains those that are FSM eligible ONLY"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","White - Traveller of Irish heritage",,,,,,,2024,16,,,"384","Percentage","This contains those that are FSM eligible ONLY"
"in12","Attainment at age 11","ethnicity","E92000001","Country","England","ethnicity","White - White British",,,,,,,2024,41,,,"116213","Percentage","This contains those that are FSM eligible ONLY"
