"Ind_code","Ind_name","Area_type","Area_code","Area_name","Time_period","SEB","Age","Sex","Category_type","Category","Category_type2","Category2","Value","Sample_size","LCI","UCI","SE","Unit","Value_note"
"MO11","Absolute occupational mobility","ITL2",NA,"Inner London - West","2018-22","Higher and Lower professional","25-64","Total",NA,NA,NA,NA,16.24,465,12.908,19.572,1.7,"Percentage","Long-down occupational mobility"
"MO11","Absolute occupational mobility","ITL2",NA,"Inner London - East","2018-22","Higher and Lower professional","25-64","Total",NA,NA,NA,NA,18.95,782,16.206,21.694,1.4,"Percentage","Long-down occupational mobility"
"MO11","Absolute occupational mobility","ITL2",NA,"Outer London - South","2018-22","Higher and Lower professional","25-64","Total",NA,NA,NA,NA,16.13,691,13.386,18.874,1.4,"Percentage","Long-down occupational mobility"
"MO11","Absolute occupational mobility","ITL2",NA,"Outer London - East and North East","2018-22","Higher and Lower professional","25-64","Total",NA,NA,NA,NA,18.54,879,15.992,21.088,1.3,"Percentage","Long-down occupational mobility"
"MO11","Absolute occupational mobility","ITL2",NA,"Outer London - West and North West","2018-22","Higher and Lower professional","25-64","Total",NA,NA,NA,NA,16.44,989,14.088,18.792,1.2,"Percentage","Long-down occupational mobility"
"MO11","Absolute occupational mobility","ITL2",NA,"Bedfordshire and Hertfordshire","2018-22","Higher and Lower professional","25-64","Total",NA,NA,NA,NA,16.83,1688,15.066,18.594,0.9,"Percentage","Long-down occupational mobility"
"MO11","Absolute occupational mobility","ITL2",NA,"Berkshire, Buckinghamshire and Oxfordshire","2018-22","Higher and Lower professional","25-64","Total",NA,NA,NA,NA,16.98,2115,15.412,18.548,0.8,"Percentage","Long-down occupational mobility"
"MO11","Absolute occupational mobility","ITL2",NA,"Cheshire","2018-22","Higher and Lower professional","25-64","Total",NA,NA,NA,NA,16.39,856,13.842,18.938,1.3,"Percentage","Long-down occupational mobility"
"MO11","Absolute occupational mobility","ITL2",NA,"Cornwall and Isles of Scilly","2018-22","Higher and Lower professional","25-64","Total",NA,NA,NA,NA,25.83,372,21.322,30.338,2.3,"Percentage","Long-down occupational mobility"
"MO11","Absolute occupational mobility","ITL2",NA,"Cumbria","2018-22","Higher and Lower professional","25-64","Total",NA,NA,NA,NA,24.2,394,19.888,28.512,2.2,"Percentage","Long-down occupational mobility"
"MO11","Absolute occupational mobility","ITL2",NA,"Derbyshire and Nottinghamshire","2018-22","Higher and Lower professional","25-64","Total",NA,NA,NA,NA,21.36,1480,19.204,23.516,1.1,"Percentage","Long-down occupational mobility"
"MO11","Absolute occupational mobility","ITL2",NA,"Devon","2018-22","Higher and Lower professional","25-64","Total",NA,NA,NA,NA,22.35,868,19.606,25.094,1.4,"Percentage","Long-down occupational mobility"
"MO11","Absolute occupational mobility","ITL2",NA,"Dorset and Somerset","2018-22","Higher and Lower professional","25-64","Total",NA,NA,NA,NA,17.79,987,15.438,20.142,1.2,"Percentage","Long-down occupational mobility"
"MO11","Absolute occupational mobility","ITL2",NA,"East Anglia","2018-22","Higher and Lower professional","25-64","Total",NA,NA,NA,NA,18.45,1705,16.686,20.214,0.9,"Percentage","Long-down occupational mobility"
"MO11","Absolute occupational mobility","ITL2",NA,"East Yorkshire and Northern Lincolnshire","2018-22","Higher and Lower professional","25-64","Total",NA,NA,NA,NA,23.42,551,19.892,26.948,1.8,"Percentage","Long-down occupational mobility"
