"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"dr55","GVA per capita","geography",,"ITL2","Tees Valley","area_name","Tees Valley","quintile",1,,,,,2023,23933,,,,"£",
"dr55","GVA per capita","geography",,"ITL2","Northumberland, Durham and Tyne & Wear","area_name","Northumberland, Durham and Tyne & Wear","quintile",1,,,,,2023,25920,,,,"£",
"dr55","GVA per capita","geography",,"ITL2","Cumbria","area_name","Cumbria","quintile",3,,,,,2023,29812,,,,"£",
"dr55","GVA per capita","geography",,"ITL2","Greater Manchester","area_name","Greater Manchester","quintile",4,,,,,2023,34033,,,,"£",
"dr55","GVA per capita","geography",,"ITL2","Lancashire","area_name","Lancashire","quintile",2,,,,,2023,27430,,,,"£",
"dr55","GVA per capita","geography",,"ITL2","Cheshire","area_name","Cheshire","quintile",5,,,,,2023,42013,,,,"£",
"dr55","GVA per capita","geography",,"ITL2","Merseyside","area_name","Merseyside","quintile",2,,,,,2023,27308,,,,"£",
"dr55","GVA per capita","geography",,"ITL2","East Yorkshire and Northern Lincolnshire","area_name","East Yorkshire and Northern Lincolnshire","quintile",2,,,,,2023,27994,,,,"£",
"dr55","GVA per capita","geography",,"ITL2","North Yorkshire","area_name","North Yorkshire","quintile",4,,,,,2023,34103,,,,"£",
"dr55","GVA per capita","geography",,"ITL2","South Yorkshire","area_name","South Yorkshire","quintile",1,,,,,2023,24977,,,,"£",
"dr55","GVA per capita","geography",,"ITL2","West Yorkshire","area_name","West Yorkshire","quintile",3,,,,,2023,30646,,,,"£",
"dr55","GVA per capita","geography",,"ITL2","Derbyshire and Nottinghamshire","area_name","Derbyshire and Nottinghamshire","quintile",2,,,,,2023,27377,,,,"£",
"dr55","GVA per capita","geography",,"ITL2","Leicestershire, Rutland and Northamptonshire","area_name","Leicestershire, Rutland and Northamptonshire","quintile",3,,,,,2023,30163,,,,"£",
"dr55","GVA per capita","geography",,"ITL2","Lincolnshire","area_name","Lincolnshire","quintile",1,,,,,2023,24342,,,,"£",
