"Ind_code","Ind_name","Area_type","Area_code","Area_name","Time_period","SEB","Age","Sex","Category_type","Category","Value","Sample_size","LCI","UCI","SE","Unit","Value_note"
"DR22","Availability of high-quality school education",NA,NA,"International average (OECD)",2018,NA,15,"Total",NA,NA,487.125994626127,NA,NA,NA,0.414769056218489,"Average pupil attainment scores",NA
"DR22","Availability of high-quality school education",NA,NA,"International average (OECD)",2015,NA,15,"Total",NA,NA,490.176312379379,NA,NA,NA,0.452385046509356,"Average pupil attainment scores",NA
"DR22","Availability of high-quality school education",NA,NA,"International average (OECD)",2012,NA,15,"Total",NA,NA,493.206974178679,NA,NA,NA,0.482900093867929,"Average pupil attainment scores",NA
"DR22","Availability of high-quality school education",NA,NA,"International average (OECD)",2009,NA,15,"Total",NA,NA,490.343792422423,NA,NA,NA,0.468172066995912,"Average pupil attainment scores",NA
"DR22","Availability of high-quality school education",NA,NA,"International average (OECD)",2006,NA,15,"Total",NA,NA,485.353605335239,NA,NA,NA,0.557573037745355,"Average pupil attainment scores",NA
"DR22","Availability of high-quality school education",NA,NA,"International average (OECD)",2003,NA,15,"Total",NA,NA,494.085966222194,NA,NA,NA,0.554693209740918,"Average pupil attainment scores",NA
"DR22","Availability of high-quality school education",NA,NA,"International average (OECD)",2000,NA,15,"Total",NA,NA,493.490986990239,NA,NA,NA,0.690088241363875,"Average pupil attainment scores",NA
"DR22","Availability of high-quality school education",NA,NA,"United Kingdom",2018,NA,15,"Total",NA,NA,503.92810939578,NA,NA,NA,2.58259132656053,"Average pupil attainment scores",NA
"DR22","Availability of high-quality school education",NA,NA,"United Kingdom",2015,NA,15,"Total",NA,NA,497.971931138743,NA,NA,NA,2.76937722403036,"Average pupil attainment scores",NA
"DR22","Availability of high-quality school education",NA,NA,"United Kingdom",2012,NA,15,"Total",NA,NA,499.323115276828,NA,NA,NA,3.49997827052677,"Average pupil attainment scores",NA
"DR22","Availability of high-quality school education",NA,NA,"United Kingdom",2009,NA,15,"Total",NA,NA,494.182010034758,NA,NA,NA,2.28046978480757,"Average pupil attainment scores",NA
"DR22","Availability of high-quality school education",NA,NA,"United Kingdom",2006,NA,15,"Total",NA,NA,495.083509552515,NA,NA,NA,2.25518680010975,"Average pupil attainment scores",NA
"DR22","Availability of high-quality school education",NA,NA,"United Kingdom",2003,NA,15,"Total",NA,NA,507.012749023185,NA,NA,NA,2.4638921369376,"Average pupil attainment scores",NA
"DR22","Availability of high-quality school education",NA,NA,"United Kingdom",2000,NA,15,"Total",NA,NA,523.443303655088,NA,NA,NA,2.5611464802279,"Average pupil attainment scores",NA
