Ind_code,Ind_name,Area_type,Area_code,Area_name,Time_period,SEB,Age,Sex,Category_type,Category,Value,Sample_size,LCI,UCI,SE,Unit,Value_note
DR24,Availability of high-quality higher education,Country,NA,England,2014/15,NA,Young,Total,NA,NA,0.065,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,Wales,2014/15,NA,Young,Total,NA,NA,0.062,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,Scotland,2014/15,NA,Young,Total,NA,NA,0.067,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,Northern Ireland,2014/15,NA,Young,Total,NA,NA,0.053,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,UK,2014/15,NA,Young,Total,NA,NA,0.065,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,England,2015/16,NA,Young,Total,NA,NA,0.067,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,Wales,2015/16,NA,Young,Total,NA,NA,0.062,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,Scotland,2015/16,NA,Young,Total,NA,NA,0.064,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,Northern Ireland,2015/16,NA,Young,Total,NA,NA,0.047,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,UK,2015/16,NA,Young,Total,NA,NA,0.066,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,England,2016/17,NA,Young,Total,NA,NA,0.067,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,Wales,2016/17,NA,Young,Total,NA,NA,0.057,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,Scotland,2016/17,NA,Young,Total,NA,NA,0.06,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,Northern Ireland,2016/17,NA,Young,Total,NA,NA,0.06,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,UK,2016/17,NA,Young,Total,NA,NA,0.065,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,England,2017/18,NA,Young,Total,NA,NA,0.069,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,Wales,2017/18,NA,Young,Total,NA,NA,0.061,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,Scotland,2017/18,NA,Young,Total,NA,NA,0.061,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,Northern Ireland,2017/18,NA,Young,Total,NA,NA,0.063,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,UK,2017/18,NA,Young,Total,NA,NA,0.068,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,England,2018/19,NA,Young,Total,NA,NA,0.067,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,Wales,2018/19,NA,Young,Total,NA,NA,0.061,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,Scotland,2018/19,NA,Young,Total,NA,NA,0.07,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,Northern Ireland,2018/19,NA,Young,Total,NA,NA,0.055,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,UK,2018/19,NA,Young,Total,NA,NA,0.067,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,England,2019/20,NA,Young,Total,NA,NA,0.054,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,Wales,2019/20,NA,Young,Total,NA,NA,0.055,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,Scotland,2019/20,NA,Young,Total,NA,NA,0.045,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,Northern Ireland,2019/20,NA,Young,Total,NA,NA,0.039,NA,NA,NA,NA,Percentage,NA
DR24,Availability of high-quality higher education,Country,NA,UK,2019/20,NA,Young,Total,NA,NA,0.053,NA,NA,NA,NA,Percentage,NA
