ind_code,ind_name,area_type,area_code,area_name,time_period,seb,age,sex,category_type,category,category_type2,category2,value,sample_size,lci,uci,se,unit,value_note
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2016,Higher professional,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,10.89829902,496,10.20590552,11.63766618,0.03347603,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2017,Higher professional,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,11.29353956,518,10.5810892,12.05396092,0.033232571,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2018,Higher professional,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,11.98623013,507,11.20929945,12.81701086,0.034176385,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2019,Higher professional,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,11.77819218,534,10.97499725,12.64016817,0.036019388,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2020,Higher professional,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,11.48115314,511,10.57735314,12.46217988,0.041811057,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2021,Higher professional,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,11.6285014,544,10.6570485,12.68850797,0.044486054,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2022,Higher professional,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,11.85355856,495,10.79721055,13.01325467,0.047594456,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2016,Lower professional,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,10.32866358,585,9.698647372,10.99960512,0.03209715,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2017,Lower professional,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,10.61130718,598,9.962979869,11.30182352,0.032152128,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2018,Lower professional,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,11.27990048,605,10.57514762,12.03161973,0.032901927,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2019,Lower professional,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,11.1072222,577,10.36945186,11.89748375,0.035051148,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2020,Lower professional,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,10.90589291,549,10.07165142,11.80923517,0.040580551,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2021,Lower professional,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,11.04066444,525,10.13280823,12.02986068,0.043756392,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2022,Lower professional,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,11.36832178,486,10.38041509,12.45024779,0.046355151,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2016,Intermediate,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,9.506643731,702,8.961789152,10.08462412,0.030100289,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2017,Intermediate,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,9.969217549,669,9.389948559,10.58422183,0.030529499,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2018,Intermediate,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,10.49768524,624,9.869872964,11.16543201,0.031449525,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2019,Intermediate,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,10.57244308,602,9.905477318,11.28431766,0.033231389,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2020,Intermediate,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,10.24605311,527,9.488879426,11.06364615,0.039149372,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2021,Intermediate,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,10.25382744,535,9.443552812,11.13362517,0.041977744,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2022,Intermediate,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,10.67971486,461,9.769172355,11.67512511,0.045439649,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2016,Higher working,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,9.18782113,621,8.651829034,9.757018636,0.030654684,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2017,Higher working,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,9.747594961,640,9.186077593,10.3434362,0.030258827,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2018,Higher working,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,10.17998667,584,9.577148386,10.82077091,0.031131306,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2019,Higher working,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,10.35582924,494,9.696168923,11.06036828,0.03356577,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2020,Higher working,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,10.36009173,430,9.592376856,11.18924979,0.039261734,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2021,Higher working,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,10.2147551,403,9.396593753,11.10415374,0.042572957,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2022,Higher working,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,10.66511411,343,9.748833703,11.66751454,0.045804743,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2016,Lower working,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,9.053958414,493,8.539215128,9.599730389,0.029851389,Pounds,Moving Average
IN36,Direct effect of social origins on hourly earnings,Country,K02000001,United Kingdom,2017,Lower working,27,Men,Highest qualification,Lower level (below CSE grade 1),NA,NA,9.388688018,509,8.853031481,9.956754687,0.029960006,Pounds,Moving Average
