"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in11","Level of development at age 5","geography_map",,"ITL2","Bedfordshire and Hertfordshire","seb","FSM eligible","area_name","Bedfordshire and Hertfordshire","quintile",2,,,2024,48.821,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Berkshire, Buckinghamshire and Oxfordshire","seb","FSM eligible","area_name","Berkshire, Buckinghamshire and Oxfordshire","quintile",2,,,2024,49.157,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Cheshire","seb","FSM eligible","area_name","Cheshire","quintile",1,,,2024,47.081,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Cornwall and Isles of Scilly","seb","FSM eligible","area_name","Cornwall and Isles of Scilly","quintile",4,,,2024,52.497,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Cumbria","seb","FSM eligible","area_name","Cumbria","quintile",1,,,2024,45.217,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Derbyshire and Nottinghamshire","seb","FSM eligible","area_name","Derbyshire and Nottinghamshire","quintile",3,,,2024,50.623,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Devon","seb","FSM eligible","area_name","Devon","quintile",4,,,2024,52.075,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Dorset and Somerset","seb","FSM eligible","area_name","Dorset and Somerset","quintile",1,,,2024,47.893,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","East Anglia","seb","FSM eligible","area_name","East Anglia","quintile",1,,,2024,46.512,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","East Yorkshire and Northern Lincolnshire","seb","FSM eligible","area_name","East Yorkshire and Northern Lincolnshire","quintile",3,,,2024,51.338,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Essex","seb","FSM eligible","area_name","Essex","quintile",2,,,2024,48.149,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Gloucestershire, Wiltshire and Bath/Bristol area","seb","FSM eligible","area_name","Gloucestershire, Wiltshire and Bath/Bristol area","quintile",3,,,2024,49.382,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Greater Manchester","seb","FSM eligible","area_name","Greater Manchester","quintile",3,,,2024,50.133,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Hampshire and Isle of Wight","seb","FSM eligible","area_name","Hampshire and Isle of Wight","quintile",4,,,2024,52.9,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Herefordshire, Worcestershire and Warwickshire","seb","FSM eligible","area_name","Herefordshire, Worcestershire and Warwickshire","quintile",1,,,2024,45.114,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Inner London - East","seb","FSM eligible","area_name","Inner London - East","quintile",5,,,2024,61.948,,,,"Percent",
"in11","Level of development at age 5","geography_map",,"ITL2","Inner London - West","seb","FSM eligible","area_name","Inner London - West","quintile",5,,,2024,59.655,,,,"Percent",
