"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2001,,,,,,,"2011-2024",0.395,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2002,,,,,,,"2011-2024",0.398,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2003,,,,,,,"2011-2024",0.421,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2004,,,,,,,"2011-2024",0.465,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2005,,,,,,,"2011-2024",0.389,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2006,,,,,,,"2011-2024",0.364,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2007,,,,,,,"2011-2024",0.427,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2008,,,,,,,"2011-2024",0.263,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2009,,,,,,,"2011-2024",0.185,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2010,,,,,,,"2011-2024",0.193,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2011,,,,,,,"2011-2024",0.173,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2012,,,,,,,"2011-2024",0.198,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2013,,,,,,,"2011-2024",0.243,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2014,,,,,,,"2011-2024",0.379,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2015,,,,,,,"2011-2024",0.442,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2016,,,,,,,"2011-2024",0.476,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2017,,,,,,,"2011-2024",0.56,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2018,,,,,,,"2011-2024",0.628,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2019,,,,,,,"2011-2024",0.632,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2020,,,,,,,"2011-2024",0.336,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2021,,,,,,,"2011-2024",0.872,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2022,,,,,,,"2011-2024",0.843,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2023,,,,,,,"2011-2024",0.69,,,,"Ratio",
"dr31","Vacancy rate","trend","K02000001","country","United Kingdom","year",2024,,,,,,,"2011-2024",0.519,,,,"Ratio",
