ind_code,ind_name,area_type,area_code,area_name,time_period,seb,age,sex,category_type,category,category_type2,category2,value,sample_size,lci,uci,se,unit,value_note
CI_innovation_and_growth,Innovation and Growth,SMC geography,171,Aberdeen city,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.805716201,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.
CI_innovation_and_growth,Innovation and Growth,SMC geography,172,Aberdeenshire,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.814651262,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.
CI_innovation_and_growth,Innovation and Growth,SMC geography,173,Angus,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.905154628,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.
CI_innovation_and_growth,Innovation and Growth,SMC geography,174,Argyll and Bute Islands,2018-2022,Total,Total,Total,Z-score category,Least Favourable,NA,NA,-2.411842915,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.
CI_innovation_and_growth,Innovation and Growth,SMC geography,16,Barking and Dagenham,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.787594688,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.
CI_innovation_and_growth,Innovation and Growth,SMC geography,26,Barnet,2018-2022,Total,Total,Total,Z-score category,Favourable,NA,NA,1.056134429,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.
CI_innovation_and_growth,Innovation and Growth,SMC geography,73,Barnsley,2018-2022,Total,Total,Total,Z-score category,Unfavourable,NA,NA,-1.085019862,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.
CI_innovation_and_growth,Innovation and Growth,SMC geography,137,Bath and North East Somerset,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.685720397,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.
CI_innovation_and_growth,Innovation and Growth,SMC geography,112,Bedford,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.771102107,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.
CI_innovation_and_growth,Innovation and Growth,SMC geography,14,Bexley,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.761161698,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.
CI_innovation_and_growth,Innovation and Growth,SMC geography,99,Birmingham,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.485635458,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.
CI_innovation_and_growth,Innovation and Growth,SMC geography,43,Blackburn with Darwen,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.349589656,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.
CI_innovation_and_growth,Innovation and Growth,SMC geography,44,Blackpool,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.392271312,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.
CI_innovation_and_growth,Innovation and Growth,SMC geography,166,Blaenau Gwent,2018-2022,Total,Total,Total,Z-score category,Least Favourable,NA,NA,-1.924839753,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.
CI_innovation_and_growth,Innovation and Growth,SMC geography,38,Bolton,2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,-0.283549674,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.
CI_innovation_and_growth,Innovation and Growth,SMC geography,141,"Bournemouth, Christchurch and Poole",2018-2022,Total,Total,Total,Z-score category,Middle Group,NA,NA,0.128621292,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.
CI_innovation_and_growth,Innovation and Growth,SMC geography,118,Bracknell Forest,2018-2022,Total,Total,Total,Z-score category,Favourable,NA,NA,1.268232896,NA,NA,NA,NA,Z-score,Groupings are bespoke groups produced by our supplier. They are not quintiles.
