"Ind_code","Ind_name","Area_type","Area_code","Area_name","Time_period","SEB","Age","Sex","Category_type","Category","Category_type2","Category2","Value","Sample_size","LCI","UCI","SE","Unit","Value_note"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","No qualifications","25-64","Total","Educational level","No qualifications",NA,NA,0.301,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","School qualifications","25-64","Total","Educational level","No qualifications",NA,NA,0.137,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","Post-school qualifications","25-64","Total","Educational level","No qualifications",NA,NA,0.131,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","University","25-64","Total","Educational level","No qualifications",NA,NA,0.064,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","No qualifications","25-64","Total","Educational level","School qualifications",NA,NA,0.419,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","School qualifications","25-64","Total","Educational level","School qualifications",NA,NA,0.44,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","Post-school qualifications","25-64","Total","Educational level","School qualifications",NA,NA,0.374,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","University","25-64","Total","Educational level","School qualifications",NA,NA,0.201,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","No qualifications","25-64","Total","Educational level","Post-school qualifications",NA,NA,0.103,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","School qualifications","25-64","Total","Educational level","Post-school qualifications",NA,NA,0.123,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","Post-school qualifications","25-64","Total","Educational level","Post-school qualifications",NA,NA,0.136,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","University","25-64","Total","Educational level","Post-school qualifications",NA,NA,0.095,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","No qualifications","25-64","Total","Educational level","University",NA,NA,0.176,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","School qualifications","25-64","Total","Educational level","University",NA,NA,0.3,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","Post-school qualifications","25-64","Total","Educational level","University",NA,NA,0.359,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","University","25-64","Total","Educational level","University",NA,NA,0.64,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","No qualifications","25-64","Male","Educational level","No qualifications",NA,NA,0.323,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","School qualifications","25-64","Male","Educational level","No qualifications",NA,NA,0.15,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","Post-school qualifications","25-64","Male","Educational level","No qualifications",NA,NA,0.143,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","University","25-64","Male","Educational level","No qualifications",NA,NA,0.075,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","No qualifications","25-64","Female","Educational level","No qualifications",NA,NA,0.284,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","School qualifications","25-64","Female","Educational level","No qualifications",NA,NA,0.127,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","Post-school qualifications","25-64","Female","Educational level","No qualifications",NA,NA,0.122,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","University","25-64","Female","Educational level","No qualifications",NA,NA,0.055,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","No qualifications","25-64","Male","Educational level","School qualifications",NA,NA,0.417,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
"MO31","Absolute educational mobility","National",NA,"United Kingdom","2020","School qualifications","25-64","Male","Educational level","School qualifications",NA,NA,0.465,12304,NA,NA,NA,"Percentage","SEB variable indicates parental level of education"
