"Ind_code","Ind_name","Area_type","Area_code","Area_name","Time_period","SEB","Age","Sex","Category_type","Category","Value","Sample_size","LCI","UCI","SE","Unit","Value_note"
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2021","Higher professional","16-24","Total",NA,NA,9.8,1235,8.141822878,11.45817712,1.658177122,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2021","Lower professional","16-24","Total",NA,NA,10.6,1221,8.873319632,12.32668037,1.726680368,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2021","Intermediate","16-24","Total",NA,NA,11.4,1044,9.472177129,13.32782287,1.927822871,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2021","Higher working","16-24","Total",NA,NA,10.3,691,8.033666068,12.56633393,2.266333932,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2021","Lower working","16-24","Total",NA,NA,18.7,735,15.88115953,21.51884047,2.818840467,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2021","Total","16-24","Total",NA,NA,12,4926,11.09252881,12.90747119,0.90747119,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Higher professional","16-24","Men",NA,NA,9.972912766,433,9.103037513,10.85263904,0.446326919,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Higher professional","16-24","Women",NA,NA,8.000607157,329,7.197052555,8.861918771,0.424710769,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Higher working","16-24","Men",NA,NA,14.17940777,564,13.13583,15.26816101,0.543961995,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Higher working","16-24","Women",NA,NA,14.35881392,575,13.29554237,15.44178203,0.547510116,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Intermediate","16-24","Men",NA,NA,11.82017456,543,10.90256516,12.76396472,0.474846826,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Intermediate","16-24","Women",NA,NA,12.27881465,556,11.3514041,13.24892857,0.484062364,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Lower professional","16-24","Men",NA,NA,11.36283152,519,10.48585559,12.27923052,0.457493603,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Lower professional","16-24","Women",NA,NA,9.576670082,420,8.754374289,10.44483048,0.431238824,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Lower working","16-24","Men",NA,NA,21.16733598,835,19.92137729,22.42695335,0.639177566,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Lower working","16-24","Women",NA,NA,21.90384491,895,20.653751,23.1506599,0.636966556,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Higher professional","16-24","Total","Disability","Yes",17.61084982,153,15.07445174,20.25246607,1.320922022,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Higher professional","16-24","Total","Disability","No",8.086167768,608,7.490722603,8.703995226,0.309508322,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Higher working","16-24","Total","Disability","Yes",32.31804983,322,29.44831147,35.17307547,1.46039898,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Higher working","16-24","Total","Disability","No",11.45099785,808,10.72283449,12.19652248,0.375940815,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Intermediate","16-24","Total","Disability","Yes",27.88373774,292,25.21772496,30.57596706,1.366898494,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Intermediate","16-24","Total","Disability","No",9.85119808,804,9.210083823,10.50466863,0.330251225,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Lower professional","16-24","Total","Disability","Yes",24.16789578,258,21.68919316,26.76467437,1.294765616,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Lower professional","16-24","Total","Disability","No",8.523227364,676,7.928437512,9.123810819,0.30494217,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Lower working","16-24","Total","Disability","Yes",39.87570094,643,37.50247944,42.24671418,1.210263965,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Lower working","16-24","Total","Disability","No",16.56546874,1070,15.68372968,17.47547323,0.457077436,"Percentage",NA
"IN21a","Destinations following the end of compulsory full-time education:NEET","Country","K02000001","United Kingdom","2014-21","Lower working","16-24","Total","Ethnicity","White British",22.36651763,38317,21.12853881,23.65527771,NA,"Percentage",NA
