"university_name","university_slug","group","decile","cumulative_percentage"
"Liverpool John Moores University","liverpool-john-moores-university","Enrolment",0,0
"Liverpool John Moores University","liverpool-john-moores-university","Enrolment",1,6
"Liverpool John Moores University","liverpool-john-moores-university","Enrolment",2,13
"Liverpool John Moores University","liverpool-john-moores-university","Enrolment",3,24
"Liverpool John Moores University","liverpool-john-moores-university","Enrolment",4,33
"Liverpool John Moores University","liverpool-john-moores-university","Enrolment",5,43
"Liverpool John Moores University","liverpool-john-moores-university","Enrolment",6,53
"Liverpool John Moores University","liverpool-john-moores-university","Enrolment",7,64
"Liverpool John Moores University","liverpool-john-moores-university","Enrolment",8,76
"Liverpool John Moores University","liverpool-john-moores-university","Enrolment",9,91
"Liverpool John Moores University","liverpool-john-moores-university","Enrolment",10,100
"Liverpool John Moores University","liverpool-john-moores-university","Equal",0,0
"Liverpool John Moores University","liverpool-john-moores-university","Equal",1,10
"Liverpool John Moores University","liverpool-john-moores-university","Equal",2,20
"Liverpool John Moores University","liverpool-john-moores-university","Equal",3,30
"Liverpool John Moores University","liverpool-john-moores-university","Equal",4,40
"Liverpool John Moores University","liverpool-john-moores-university","Equal",5,50
"Liverpool John Moores University","liverpool-john-moores-university","Equal",6,60
"Liverpool John Moores University","liverpool-john-moores-university","Equal",7,70
"Liverpool John Moores University","liverpool-john-moores-university","Equal",8,80
"Liverpool John Moores University","liverpool-john-moores-university","Equal",9,90
"Liverpool John Moores University","liverpool-john-moores-university","Equal",10,100
"Liverpool John Moores University","liverpool-john-moores-university","Required",0,0
"Liverpool John Moores University","liverpool-john-moores-university","Required",1,5
"Liverpool John Moores University","liverpool-john-moores-university","Required",2,11
"Liverpool John Moores University","liverpool-john-moores-university","Required",3,18
"Liverpool John Moores University","liverpool-john-moores-university","Required",4,27
"Liverpool John Moores University","liverpool-john-moores-university","Required",5,37
"Liverpool John Moores University","liverpool-john-moores-university","Required",6,48
"Liverpool John Moores University","liverpool-john-moores-university","Required",7,59
"Liverpool John Moores University","liverpool-john-moores-university","Required",8,71
"Liverpool John Moores University","liverpool-john-moores-university","Required",9,84
"Liverpool John Moores University","liverpool-john-moores-university","Required",10,100
