"university_name","university_slug","group","decile","cumulative_percentage"
"The University of Huddersfield","the-university-of-huddersfield","Enrolment",0,0
"The University of Huddersfield","the-university-of-huddersfield","Enrolment",1,11
"The University of Huddersfield","the-university-of-huddersfield","Enrolment",2,22
"The University of Huddersfield","the-university-of-huddersfield","Enrolment",3,32
"The University of Huddersfield","the-university-of-huddersfield","Enrolment",4,50
"The University of Huddersfield","the-university-of-huddersfield","Enrolment",5,60
"The University of Huddersfield","the-university-of-huddersfield","Enrolment",6,70
"The University of Huddersfield","the-university-of-huddersfield","Enrolment",7,80
"The University of Huddersfield","the-university-of-huddersfield","Enrolment",8,89
"The University of Huddersfield","the-university-of-huddersfield","Enrolment",9,96
"The University of Huddersfield","the-university-of-huddersfield","Enrolment",10,100
"The University of Huddersfield","the-university-of-huddersfield","Equal",0,0
"The University of Huddersfield","the-university-of-huddersfield","Equal",1,10
"The University of Huddersfield","the-university-of-huddersfield","Equal",2,20
"The University of Huddersfield","the-university-of-huddersfield","Equal",3,30
"The University of Huddersfield","the-university-of-huddersfield","Equal",4,40
"The University of Huddersfield","the-university-of-huddersfield","Equal",5,50
"The University of Huddersfield","the-university-of-huddersfield","Equal",6,60
"The University of Huddersfield","the-university-of-huddersfield","Equal",7,70
"The University of Huddersfield","the-university-of-huddersfield","Equal",8,80
"The University of Huddersfield","the-university-of-huddersfield","Equal",9,90
"The University of Huddersfield","the-university-of-huddersfield","Equal",10,100
"The University of Huddersfield","the-university-of-huddersfield","Required",0,0
"The University of Huddersfield","the-university-of-huddersfield","Required",1,5
"The University of Huddersfield","the-university-of-huddersfield","Required",2,11
"The University of Huddersfield","the-university-of-huddersfield","Required",3,18
"The University of Huddersfield","the-university-of-huddersfield","Required",4,27
"The University of Huddersfield","the-university-of-huddersfield","Required",5,37
"The University of Huddersfield","the-university-of-huddersfield","Required",6,48
"The University of Huddersfield","the-university-of-huddersfield","Required",7,59
"The University of Huddersfield","the-university-of-huddersfield","Required",8,71
"The University of Huddersfield","the-university-of-huddersfield","Required",9,84
"The University of Huddersfield","the-university-of-huddersfield","Required",10,100
