"university_name","university_slug","group","decile","cumulative_percentage"
"The University of Sunderland","the-university-of-sunderland","Enrolment",0,0
"The University of Sunderland","the-university-of-sunderland","Enrolment",1,9
"The University of Sunderland","the-university-of-sunderland","Enrolment",2,18
"The University of Sunderland","the-university-of-sunderland","Enrolment",3,31
"The University of Sunderland","the-university-of-sunderland","Enrolment",4,43
"The University of Sunderland","the-university-of-sunderland","Enrolment",5,57
"The University of Sunderland","the-university-of-sunderland","Enrolment",6,68
"The University of Sunderland","the-university-of-sunderland","Enrolment",7,77
"The University of Sunderland","the-university-of-sunderland","Enrolment",8,84
"The University of Sunderland","the-university-of-sunderland","Enrolment",9,95
"The University of Sunderland","the-university-of-sunderland","Enrolment",10,100
"The University of Sunderland","the-university-of-sunderland","Equal",0,0
"The University of Sunderland","the-university-of-sunderland","Equal",1,10
"The University of Sunderland","the-university-of-sunderland","Equal",2,20
"The University of Sunderland","the-university-of-sunderland","Equal",3,30
"The University of Sunderland","the-university-of-sunderland","Equal",4,40
"The University of Sunderland","the-university-of-sunderland","Equal",5,50
"The University of Sunderland","the-university-of-sunderland","Equal",6,60
"The University of Sunderland","the-university-of-sunderland","Equal",7,70
"The University of Sunderland","the-university-of-sunderland","Equal",8,80
"The University of Sunderland","the-university-of-sunderland","Equal",9,90
"The University of Sunderland","the-university-of-sunderland","Equal",10,100
"The University of Sunderland","the-university-of-sunderland","Required",0,0
"The University of Sunderland","the-university-of-sunderland","Required",1,6
"The University of Sunderland","the-university-of-sunderland","Required",2,12
"The University of Sunderland","the-university-of-sunderland","Required",3,20
"The University of Sunderland","the-university-of-sunderland","Required",4,32
"The University of Sunderland","the-university-of-sunderland","Required",5,43
"The University of Sunderland","the-university-of-sunderland","Required",6,53
"The University of Sunderland","the-university-of-sunderland","Required",7,63
"The University of Sunderland","the-university-of-sunderland","Required",8,74
"The University of Sunderland","the-university-of-sunderland","Required",9,88
"The University of Sunderland","the-university-of-sunderland","Required",10,100
