"university_name","university_slug","group","decile","cumulative_percentage"
"Newcastle University","newcastle-university","Enrolment",0,0
"Newcastle University","newcastle-university","Enrolment",1,2
"Newcastle University","newcastle-university","Enrolment",2,4
"Newcastle University","newcastle-university","Enrolment",3,8
"Newcastle University","newcastle-university","Enrolment",4,13
"Newcastle University","newcastle-university","Enrolment",5,20
"Newcastle University","newcastle-university","Enrolment",6,28
"Newcastle University","newcastle-university","Enrolment",7,39
"Newcastle University","newcastle-university","Enrolment",8,52
"Newcastle University","newcastle-university","Enrolment",9,70
"Newcastle University","newcastle-university","Enrolment",10,100
"Newcastle University","newcastle-university","Equal",0,0
"Newcastle University","newcastle-university","Equal",1,10
"Newcastle University","newcastle-university","Equal",2,20
"Newcastle University","newcastle-university","Equal",3,30
"Newcastle University","newcastle-university","Equal",4,40
"Newcastle University","newcastle-university","Equal",5,50
"Newcastle University","newcastle-university","Equal",6,60
"Newcastle University","newcastle-university","Equal",7,70
"Newcastle University","newcastle-university","Equal",8,80
"Newcastle University","newcastle-university","Equal",9,90
"Newcastle University","newcastle-university","Equal",10,100
"Newcastle University","newcastle-university","Required",0,0
"Newcastle University","newcastle-university","Required",1,3
"Newcastle University","newcastle-university","Required",2,7
"Newcastle University","newcastle-university","Required",3,12
"Newcastle University","newcastle-university","Required",4,19
"Newcastle University","newcastle-university","Required",5,27
"Newcastle University","newcastle-university","Required",6,37
"Newcastle University","newcastle-university","Required",7,48
"Newcastle University","newcastle-university","Required",8,61
"Newcastle University","newcastle-university","Required",9,76
"Newcastle University","newcastle-university","Required",10,100
