"university_name","university_slug","group","decile","cumulative_percentage"
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Enrolment",0,0
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Enrolment",1,5
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Enrolment",2,10
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Enrolment",3,17
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Enrolment",4,28
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Enrolment",5,39
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Enrolment",6,49
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Enrolment",7,59
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Enrolment",8,69
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Enrolment",9,79
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Enrolment",10,100
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Equal",0,0
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Equal",1,10
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Equal",2,20
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Equal",3,30
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Equal",4,40
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Equal",5,50
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Equal",6,60
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Equal",7,70
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Equal",8,80
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Equal",9,90
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Equal",10,100
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Required",0,0
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Required",1,5
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Required",2,10
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Required",3,17
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Required",4,26
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Required",5,36
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Required",6,45
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Required",7,55
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Required",8,66
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Required",9,78
"Royal Holloway and Bedford New College","royal-holloway-and-bedford-new-college","Required",10,100
