"university_name","university_slug","group","decile","cumulative_percentage"
"The University of Liverpool","the-university-of-liverpool","Enrolment",0,0
"The University of Liverpool","the-university-of-liverpool","Enrolment",1,3
"The University of Liverpool","the-university-of-liverpool","Enrolment",2,6
"The University of Liverpool","the-university-of-liverpool","Enrolment",3,12
"The University of Liverpool","the-university-of-liverpool","Enrolment",4,18
"The University of Liverpool","the-university-of-liverpool","Enrolment",5,26
"The University of Liverpool","the-university-of-liverpool","Enrolment",6,36
"The University of Liverpool","the-university-of-liverpool","Enrolment",7,47
"The University of Liverpool","the-university-of-liverpool","Enrolment",8,61
"The University of Liverpool","the-university-of-liverpool","Enrolment",9,80
"The University of Liverpool","the-university-of-liverpool","Enrolment",10,100
"The University of Liverpool","the-university-of-liverpool","Equal",0,0
"The University of Liverpool","the-university-of-liverpool","Equal",1,10
"The University of Liverpool","the-university-of-liverpool","Equal",2,20
"The University of Liverpool","the-university-of-liverpool","Equal",3,30
"The University of Liverpool","the-university-of-liverpool","Equal",4,40
"The University of Liverpool","the-university-of-liverpool","Equal",5,50
"The University of Liverpool","the-university-of-liverpool","Equal",6,60
"The University of Liverpool","the-university-of-liverpool","Equal",7,70
"The University of Liverpool","the-university-of-liverpool","Equal",8,80
"The University of Liverpool","the-university-of-liverpool","Equal",9,90
"The University of Liverpool","the-university-of-liverpool","Equal",10,100
"The University of Liverpool","the-university-of-liverpool","Required",0,0
"The University of Liverpool","the-university-of-liverpool","Required",1,4
"The University of Liverpool","the-university-of-liverpool","Required",2,9
"The University of Liverpool","the-university-of-liverpool","Required",3,16
"The University of Liverpool","the-university-of-liverpool","Required",4,25
"The University of Liverpool","the-university-of-liverpool","Required",5,34
"The University of Liverpool","the-university-of-liverpool","Required",6,44
"The University of Liverpool","the-university-of-liverpool","Required",7,55
"The University of Liverpool","the-university-of-liverpool","Required",8,67
"The University of Liverpool","the-university-of-liverpool","Required",9,81
"The University of Liverpool","the-university-of-liverpool","Required",10,100
