"university_name","university_slug","group","decile","cumulative_percentage"
"The University of Lancaster","the-university-of-lancaster","Enrolment",0,0
"The University of Lancaster","the-university-of-lancaster","Enrolment",1,2
"The University of Lancaster","the-university-of-lancaster","Enrolment",2,5
"The University of Lancaster","the-university-of-lancaster","Enrolment",3,10
"The University of Lancaster","the-university-of-lancaster","Enrolment",4,17
"The University of Lancaster","the-university-of-lancaster","Enrolment",5,26
"The University of Lancaster","the-university-of-lancaster","Enrolment",6,35
"The University of Lancaster","the-university-of-lancaster","Enrolment",7,47
"The University of Lancaster","the-university-of-lancaster","Enrolment",8,62
"The University of Lancaster","the-university-of-lancaster","Enrolment",9,83
"The University of Lancaster","the-university-of-lancaster","Enrolment",10,100
"The University of Lancaster","the-university-of-lancaster","Equal",0,0
"The University of Lancaster","the-university-of-lancaster","Equal",1,10
"The University of Lancaster","the-university-of-lancaster","Equal",2,20
"The University of Lancaster","the-university-of-lancaster","Equal",3,30
"The University of Lancaster","the-university-of-lancaster","Equal",4,40
"The University of Lancaster","the-university-of-lancaster","Equal",5,50
"The University of Lancaster","the-university-of-lancaster","Equal",6,60
"The University of Lancaster","the-university-of-lancaster","Equal",7,70
"The University of Lancaster","the-university-of-lancaster","Equal",8,80
"The University of Lancaster","the-university-of-lancaster","Equal",9,90
"The University of Lancaster","the-university-of-lancaster","Equal",10,100
"The University of Lancaster","the-university-of-lancaster","Required",0,0
"The University of Lancaster","the-university-of-lancaster","Required",1,4
"The University of Lancaster","the-university-of-lancaster","Required",2,9
"The University of Lancaster","the-university-of-lancaster","Required",3,16
"The University of Lancaster","the-university-of-lancaster","Required",4,24
"The University of Lancaster","the-university-of-lancaster","Required",5,33
"The University of Lancaster","the-university-of-lancaster","Required",6,43
"The University of Lancaster","the-university-of-lancaster","Required",7,54
"The University of Lancaster","the-university-of-lancaster","Required",8,66
"The University of Lancaster","the-university-of-lancaster","Required",9,80
"The University of Lancaster","the-university-of-lancaster","Required",10,100
