"university_name","university_slug","group","decile","cumulative_percentage"
"Staffordshire University","staffordshire-university","Enrolment",0,0
"Staffordshire University","staffordshire-university","Enrolment",1,9
"Staffordshire University","staffordshire-university","Enrolment",2,19
"Staffordshire University","staffordshire-university","Enrolment",3,29
"Staffordshire University","staffordshire-university","Enrolment",4,42
"Staffordshire University","staffordshire-university","Enrolment",5,53
"Staffordshire University","staffordshire-university","Enrolment",6,63
"Staffordshire University","staffordshire-university","Enrolment",7,73
"Staffordshire University","staffordshire-university","Enrolment",8,84
"Staffordshire University","staffordshire-university","Enrolment",9,96
"Staffordshire University","staffordshire-university","Enrolment",10,100
"Staffordshire University","staffordshire-university","Equal",0,0
"Staffordshire University","staffordshire-university","Equal",1,10
"Staffordshire University","staffordshire-university","Equal",2,20
"Staffordshire University","staffordshire-university","Equal",3,30
"Staffordshire University","staffordshire-university","Equal",4,40
"Staffordshire University","staffordshire-university","Equal",5,50
"Staffordshire University","staffordshire-university","Equal",6,60
"Staffordshire University","staffordshire-university","Equal",7,70
"Staffordshire University","staffordshire-university","Equal",8,80
"Staffordshire University","staffordshire-university","Equal",9,90
"Staffordshire University","staffordshire-university","Equal",10,100
"Staffordshire University","staffordshire-university","Required",0,0
"Staffordshire University","staffordshire-university","Required",1,5
"Staffordshire University","staffordshire-university","Required",2,11
"Staffordshire University","staffordshire-university","Required",3,19
"Staffordshire University","staffordshire-university","Required",4,28
"Staffordshire University","staffordshire-university","Required",5,37
"Staffordshire University","staffordshire-university","Required",6,47
"Staffordshire University","staffordshire-university","Required",7,58
"Staffordshire University","staffordshire-university","Required",8,71
"Staffordshire University","staffordshire-university","Required",9,86
"Staffordshire University","staffordshire-university","Required",10,100
