"university_name","university_slug","group","decile","cumulative_percentage"
"Liverpool Hope University","liverpool-hope-university","Enrolment",0,0
"Liverpool Hope University","liverpool-hope-university","Enrolment",1,9
"Liverpool Hope University","liverpool-hope-university","Enrolment",2,18
"Liverpool Hope University","liverpool-hope-university","Enrolment",3,28
"Liverpool Hope University","liverpool-hope-university","Enrolment",4,38
"Liverpool Hope University","liverpool-hope-university","Enrolment",5,49
"Liverpool Hope University","liverpool-hope-university","Enrolment",6,58
"Liverpool Hope University","liverpool-hope-university","Enrolment",7,69
"Liverpool Hope University","liverpool-hope-university","Enrolment",8,82
"Liverpool Hope University","liverpool-hope-university","Enrolment",9,94
"Liverpool Hope University","liverpool-hope-university","Enrolment",10,100
"Liverpool Hope University","liverpool-hope-university","Equal",0,0
"Liverpool Hope University","liverpool-hope-university","Equal",1,10
"Liverpool Hope University","liverpool-hope-university","Equal",2,20
"Liverpool Hope University","liverpool-hope-university","Equal",3,30
"Liverpool Hope University","liverpool-hope-university","Equal",4,40
"Liverpool Hope University","liverpool-hope-university","Equal",5,50
"Liverpool Hope University","liverpool-hope-university","Equal",6,60
"Liverpool Hope University","liverpool-hope-university","Equal",7,70
"Liverpool Hope University","liverpool-hope-university","Equal",8,80
"Liverpool Hope University","liverpool-hope-university","Equal",9,90
"Liverpool Hope University","liverpool-hope-university","Equal",10,100
"Liverpool Hope University","liverpool-hope-university","Required",0,0
"Liverpool Hope University","liverpool-hope-university","Required",1,6
"Liverpool Hope University","liverpool-hope-university","Required",2,12
"Liverpool Hope University","liverpool-hope-university","Required",3,21
"Liverpool Hope University","liverpool-hope-university","Required",4,30
"Liverpool Hope University","liverpool-hope-university","Required",5,40
"Liverpool Hope University","liverpool-hope-university","Required",6,50
"Liverpool Hope University","liverpool-hope-university","Required",7,61
"Liverpool Hope University","liverpool-hope-university","Required",8,73
"Liverpool Hope University","liverpool-hope-university","Required",9,89
"Liverpool Hope University","liverpool-hope-university","Required",10,100
