"university_name","university_slug","group","decile","cumulative_percentage"
"The University of Sussex","the-university-of-sussex","Enrolment",0,0
"The University of Sussex","the-university-of-sussex","Enrolment",1,3
"The University of Sussex","the-university-of-sussex","Enrolment",2,7
"The University of Sussex","the-university-of-sussex","Enrolment",3,13
"The University of Sussex","the-university-of-sussex","Enrolment",4,22
"The University of Sussex","the-university-of-sussex","Enrolment",5,32
"The University of Sussex","the-university-of-sussex","Enrolment",6,45
"The University of Sussex","the-university-of-sussex","Enrolment",7,56
"The University of Sussex","the-university-of-sussex","Enrolment",8,69
"The University of Sussex","the-university-of-sussex","Enrolment",9,83
"The University of Sussex","the-university-of-sussex","Enrolment",10,100
"The University of Sussex","the-university-of-sussex","Equal",0,0
"The University of Sussex","the-university-of-sussex","Equal",1,10
"The University of Sussex","the-university-of-sussex","Equal",2,20
"The University of Sussex","the-university-of-sussex","Equal",3,30
"The University of Sussex","the-university-of-sussex","Equal",4,40
"The University of Sussex","the-university-of-sussex","Equal",5,50
"The University of Sussex","the-university-of-sussex","Equal",6,60
"The University of Sussex","the-university-of-sussex","Equal",7,70
"The University of Sussex","the-university-of-sussex","Equal",8,80
"The University of Sussex","the-university-of-sussex","Equal",9,90
"The University of Sussex","the-university-of-sussex","Equal",10,100
"The University of Sussex","the-university-of-sussex","Required",0,0
"The University of Sussex","the-university-of-sussex","Required",1,4
"The University of Sussex","the-university-of-sussex","Required",2,9
"The University of Sussex","the-university-of-sussex","Required",3,16
"The University of Sussex","the-university-of-sussex","Required",4,24
"The University of Sussex","the-university-of-sussex","Required",5,33
"The University of Sussex","the-university-of-sussex","Required",6,44
"The University of Sussex","the-university-of-sussex","Required",7,56
"The University of Sussex","the-university-of-sussex","Required",8,68
"The University of Sussex","the-university-of-sussex","Required",9,80
"The University of Sussex","the-university-of-sussex","Required",10,100
