"university_name","university_slug","group","decile","cumulative_percentage"
"The University of Hull","the-university-of-hull","Enrolment",0,0
"The University of Hull","the-university-of-hull","Enrolment",1,6
"The University of Hull","the-university-of-hull","Enrolment",2,14
"The University of Hull","the-university-of-hull","Enrolment",3,23
"The University of Hull","the-university-of-hull","Enrolment",4,32
"The University of Hull","the-university-of-hull","Enrolment",5,41
"The University of Hull","the-university-of-hull","Enrolment",6,51
"The University of Hull","the-university-of-hull","Enrolment",7,63
"The University of Hull","the-university-of-hull","Enrolment",8,77
"The University of Hull","the-university-of-hull","Enrolment",9,90
"The University of Hull","the-university-of-hull","Enrolment",10,100
"The University of Hull","the-university-of-hull","Equal",0,0
"The University of Hull","the-university-of-hull","Equal",1,10
"The University of Hull","the-university-of-hull","Equal",2,20
"The University of Hull","the-university-of-hull","Equal",3,30
"The University of Hull","the-university-of-hull","Equal",4,40
"The University of Hull","the-university-of-hull","Equal",5,50
"The University of Hull","the-university-of-hull","Equal",6,60
"The University of Hull","the-university-of-hull","Equal",7,70
"The University of Hull","the-university-of-hull","Equal",8,80
"The University of Hull","the-university-of-hull","Equal",9,90
"The University of Hull","the-university-of-hull","Equal",10,100
"The University of Hull","the-university-of-hull","Required",0,0
"The University of Hull","the-university-of-hull","Required",1,5
"The University of Hull","the-university-of-hull","Required",2,11
"The University of Hull","the-university-of-hull","Required",3,19
"The University of Hull","the-university-of-hull","Required",4,28
"The University of Hull","the-university-of-hull","Required",5,37
"The University of Hull","the-university-of-hull","Required",6,47
"The University of Hull","the-university-of-hull","Required",7,58
"The University of Hull","the-university-of-hull","Required",8,71
"The University of Hull","the-university-of-hull","Required",9,85
"The University of Hull","the-university-of-hull","Required",10,100
