"university_name","university_slug","group","decile","cumulative_percentage"
"University of Chester","university-of-chester","Enrolment",0,0
"University of Chester","university-of-chester","Enrolment",1,4
"University of Chester","university-of-chester","Enrolment",2,11
"University of Chester","university-of-chester","Enrolment",3,20
"University of Chester","university-of-chester","Enrolment",4,27
"University of Chester","university-of-chester","Enrolment",5,38
"University of Chester","university-of-chester","Enrolment",6,48
"University of Chester","university-of-chester","Enrolment",7,61
"University of Chester","university-of-chester","Enrolment",8,76
"University of Chester","university-of-chester","Enrolment",9,92
"University of Chester","university-of-chester","Enrolment",10,100
"University of Chester","university-of-chester","Equal",0,0
"University of Chester","university-of-chester","Equal",1,10
"University of Chester","university-of-chester","Equal",2,20
"University of Chester","university-of-chester","Equal",3,30
"University of Chester","university-of-chester","Equal",4,40
"University of Chester","university-of-chester","Equal",5,50
"University of Chester","university-of-chester","Equal",6,60
"University of Chester","university-of-chester","Equal",7,70
"University of Chester","university-of-chester","Equal",8,80
"University of Chester","university-of-chester","Equal",9,90
"University of Chester","university-of-chester","Equal",10,100
"University of Chester","university-of-chester","Required",0,0
"University of Chester","university-of-chester","Required",1,5
"University of Chester","university-of-chester","Required",2,11
"University of Chester","university-of-chester","Required",3,18
"University of Chester","university-of-chester","Required",4,27
"University of Chester","university-of-chester","Required",5,37
"University of Chester","university-of-chester","Required",6,48
"University of Chester","university-of-chester","Required",7,59
"University of Chester","university-of-chester","Required",8,71
"University of Chester","university-of-chester","Required",9,84
"University of Chester","university-of-chester","Required",10,100
