ind_code,ind_name,area_type,area_code,area_name,time_period,seb,age,sex,category_type,category,category_type2,category2,value,sample_size,lci,uci,se,unit,value_note
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,44,Men,NA,NA,NA,NA,30718.17402,NA,29151.99377,32284.35427,799.0862401,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,43,Men,NA,NA,NA,NA,31015.60861,NA,29615.94239,32415.27483,714.1285408,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,42,Men,NA,NA,NA,NA,31220.97664,NA,29964.41874,32477.53454,641.1127506,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,41,Men,NA,NA,NA,NA,31334.27812,NA,30197.81804,32470.73821,579.8372294,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,40,Men,NA,NA,NA,NA,31355.51306,NA,30316.98119,32394.04492,529.8729322,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,39,Men,NA,NA,NA,NA,31284.68144,NA,30323.27757,32246.08531,490.521193,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,38,Men,NA,NA,NA,NA,31121.78327,NA,30218.56972,32024.99683,460.8317105,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,37,Men,NA,NA,NA,NA,30866.81855,NA,30005.00998,31728.62713,439.7063307,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,36,Men,NA,NA,NA,NA,30519.78729,NA,29684.68476,31354.88981,426.0805461,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,35,Men,NA,NA,NA,NA,30080.68947,NA,29259.19713,30902.18181,419.1364461,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,34,Men,NA,NA,NA,NA,29549.5251,NA,28729.31173,30369.73846,418.4838959,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,33,Men,NA,NA,NA,NA,28926.29418,NA,28094.7654,29757.82296,424.2571717,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,32,Men,NA,NA,NA,NA,28210.99671,NA,27354.29932,29067.6941,437.098536,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,31,Men,NA,NA,NA,NA,27403.63269,NA,26505.91416,28301.35121,458.0280721,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,30,Men,NA,NA,NA,NA,26504.20212,NA,25547.28545,27461.11879,488.2317627,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,29,Men,NA,NA,NA,NA,25512.705,NA,24476.213,26549.19699,528.8321628,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,28,Men,NA,NA,NA,NA,24429.14133,NA,23290.96004,25567.32261,580.7154093,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,27,Men,NA,NA,NA,NA,23253.5111,NA,21990.3961,24516.62611,644.4582729,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,26,Men,NA,NA,NA,NA,21985.81433,NA,20573.95788,23397.67078,720.348159,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Lower working,25,Men,NA,NA,NA,NA,20626.05101,NA,19041.50827,22210.59375,808.455029,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,44,Men,NA,NA,NA,NA,35379.22318,NA,33910.65328,36847.79308,749.284126,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,43,Men,NA,NA,NA,NA,35484.29374,NA,34174.57407,36794.01342,668.2366034,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,42,Men,NA,NA,NA,NA,35497.29776,NA,34322.54929,36672.04623,599.3724768,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,41,Men,NA,NA,NA,NA,35418.23522,NA,34355.15952,36481.31092,542.3955283,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,40,Men,NA,NA,NA,NA,35247.10614,NA,34273.58248,36220.62979,496.7048701,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,39,Men,NA,NA,NA,NA,34983.9105,NA,34079.66987,35888.15114,461.3557399,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,38,Men,NA,NA,NA,NA,34628.64832,NA,33775.84834,35481.44829,435.1100251,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,37,Men,NA,NA,NA,NA,34181.31958,NA,33364.80559,34997.83357,416.5964261,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,36,Men,NA,NA,NA,NA,33641.92429,NA,32849.02007,34434.82851,404.550403,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,35,Men,NA,NA,NA,NA,33010.46245,NA,32230.26681,33790.6581,398.0663186,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,34,Men,NA,NA,NA,NA,32286.93407,NA,31509.23341,33064.63472,396.7933411,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,33,Men,NA,NA,NA,NA,31471.33913,NA,30685.33505,32257.34321,401.0298577,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,32,Men,NA,NA,NA,NA,30563.67764,NA,29756.77554,31370.57974,411.6923086,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,31,Men,NA,NA,NA,NA,29563.9496,NA,28720.86902,30407.03018,430.1510572,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,30,Men,NA,NA,NA,NA,28472.15501,NA,27574.57373,29369.73629,457.9580479,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,29,Men,NA,NA,NA,NA,27288.29387,NA,26315.08868,28261.49906,496.5423848,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,28,Men,NA,NA,NA,NA,26012.36618,NA,24940.3045,27084.42786,546.9802966,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,27,Men,NA,NA,NA,NA,24644.37194,NA,23448.9699,25839.77398,609.9102058,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,26,Men,NA,NA,NA,NA,23184.31115,NA,21840.59422,24528.02808,685.5824596,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Higher working,25,Men,NA,NA,NA,NA,21632.18381,NA,20115.21691,23149.1507,773.9769229,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Intermediate,44,Men,NA,NA,NA,NA,38146.56137,NA,36761.64609,39531.47666,706.6024155,Predictive margins,NA
IN43,Income progression,Country,K02000001,United Kingdom,2014 to 2022,Intermediate,43,Men,NA,NA,NA,NA,38253.32026,NA,37029.73993,39476.90059,624.2871494,Predictive margins,NA
