ind_code,ind_name,area_type,area_code,area_name,time_period,seb,age,sex,category_type,category,category_type2,category2,value,sample_size,lci,uci,se,unit,value_note
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Lower working,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,White British,23.81190318,NA,22.4792499,25.1978808,0.038230353,Percentage,Estimated percentage obtaining a professional occupation
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Higher professional,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,White British,59.01910282,NA,57.3442933,60.6732509,0.035123049,Percentage,Estimated percentage obtaining a professional occupation
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Lower working,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,Bangladeshi,20.75894954,NA,15.399848,27.3794418,0.185741049,Percentage,Estimated percentage obtaining a professional occupation
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Higher professional,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,Bangladeshi,54.69259306,NA,45.5884093,63.4933147,0.186312492,Percentage,Estimated percentage obtaining a professional occupation
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Lower working,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,Black African,22.15587259,NA,18.0813721,26.8476182,0.129710229,Percentage,Estimated percentage obtaining a professional occupation
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Higher professional,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,Black African,56.73798489,NA,50.5135943,62.7567012,0.127866461,Percentage,Estimated percentage obtaining a professional occupation
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Lower working,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,Black Caribbean,23.44498744,NA,18.3410613,29.4568768,0.158187988,Percentage,Estimated percentage obtaining a professional occupation
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Higher professional,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,Black Caribbean,58.52642538,NA,50.8795696,65.7834172,0.15776933,Percentage,Estimated percentage obtaining a professional occupation
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Lower working,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,Chinese,24.30373976,NA,18.6269141,31.0504882,0.172617457,Percentage,Estimated percentage obtaining a professional occupation
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Higher professional,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,Chinese,59.66861608,NA,51.4186273,67.4057011,0.170871282,Percentage,Estimated percentage obtaining a professional occupation
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Lower working,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,Indian,30.78802806,NA,27.104111,34.7340713,0.091476779,Percentage,Estimated percentage obtaining a professional occupation
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Higher professional,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,Indian,67.21062569,NA,63.235314,70.9535372,0.089488464,Percentage,Estimated percentage obtaining a professional occupation
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Lower working,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,Mixed,26.46434975,NA,22.7657964,30.5262838,0.101840033,Percentage,Estimated percentage obtaining a professional occupation
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Higher professional,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,Mixed,62.38220838,NA,57.6151599,66.9209299,0.101430172,Percentage,Estimated percentage obtaining a professional occupation
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Lower working,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,Other,19.6095483,NA,16.7007072,22.8858388,0.100053762,Percentage,Estimated percentage obtaining a professional occupation
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Higher professional,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,Other,52.91907626,NA,48.1954113,57.5910287,0.096482781,Percentage,Estimated percentage obtaining a professional occupation
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Lower working,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,Pakistani,16.79319039,NA,13.8215104,20.253634,0.117261803,Percentage,Estimated percentage obtaining a professional occupation
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Higher professional,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,Pakistani,48.18627274,NA,42.546234,53.8729099,0.116225855,Percentage,Estimated percentage obtaining a professional occupation
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Lower working,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,White other,20.38869967,NA,18.4408217,22.4856042,0.06356316,Percentage,Estimated percentage obtaining a professional occupation
IN33,Occupational level of young people,Country,K02000001,United Kingdom,2014 to 2022,Higher professional,25 to 29,Men,Occupational level,Higher and lower professional,Ethnicity,White other,54.13055356,NA,51.1005929,57.1302737,0.062023333,Percentage,Estimated percentage obtaining a professional occupation
