ind_code,ind_name,area_type,area_code,area_name,time_period,seb,age,sex,category_type,category,category_type2,category2,value,sample_size,lci,uci,se,unit,value_note
IN33,Occupational level of young people,ITL2,NA,Bedfordshire and Hertfordshire,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,5.336461794,324,1.313597569,9.359326019,0.020524817,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,"Berkshire, Buckinghamshire and Oxfordshire",2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,2.114867202,450,-1.513794293,5.743528696,0.018513579,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Cheshire,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,1.562404429,164,-3.214841813,6.33965067,0.024373705,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Cornwall and Isles of Scilly,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,-1.585470886,90,-6.892615537,3.721673765,0.027077269,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Cumbria,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,-2.274014437,125,-7.309644061,2.761615187,0.025691988,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Derbyshire and Nottinghamshire,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,-0.283694346,405,-4.039509107,3.472120414,0.01916232,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Devon,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,0.698052551,228,-3.729719904,5.125825006,0.022590676,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Dorset and Somerset,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,-0.890014765,259,-5.173957262,3.393927732,0.021856849,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,East Anglia,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,-1.032839227,452,-4.656145092,2.590466638,0.018486254,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,East Wales,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,-1.492858882,217,-5.975261465,2.989543702,0.022869401,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,East Yorkshire and Northern Lincolnshire,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,-0.507244043,176,-5.21265545,4.198167364,0.024007201,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Eastern Scotland,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,-0.89572761,337,-4.871878934,3.080423715,0.020286486,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Essex,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,1.953534526,321,-2.080345392,5.987414444,0.02058102,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,"Gloucestershire, Wiltshire and Bath/Bristol area",2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,-0.617028426,519,-4.073578994,2.839522142,0.017635462,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Greater Manchester,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,-1.595295946,434,-5.267675071,2.077083179,0.018736628,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Hampshire and Isle of Wight,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,0.819933345,339,-3.149174827,4.789041518,0.020250552,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,"Herefordshire, Worcestershire and Warwickshire",2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,2.057687805,244,-2.294072577,6.409448188,0.022202859,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Highlands and Islands,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,-2.18090803,62,-7.740020009,3.378203949,0.028362816,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Inner London - East,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,2.766401051,193,-1.842575883,7.375377984,0.023515188,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Inner London - West,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,2.111169161,92,-3.179262238,7.401600561,0.026991997,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Kent,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,2.371075268,303,-1.730854562,6.473005099,0.020928213,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Lancashire,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,-0.139655885,307,-4.226166087,3.946854316,0.020849542,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,"Leicestershire, Rutland and Northamptonshire",2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,0.439639168,337,-3.536512156,4.415790493,0.020286486,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Lincolnshire,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,-2.631314871,153,-7.477384487,2.214754744,0.024724845,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Merseyside,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,-2.51307973,257,-6.805881742,1.779722283,0.021902051,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,North Eastern Scotland,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,-0.961086721,85,-6.310717496,4.388544055,0.027294035,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,North Yorkshire,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,4.564449702,175,-0.146824536,9.27572394,0.024037113,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Northern Ireland,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,-3.954017277,1022,-6.624677774,-1.283356781,0.013625819,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Northumberland and Tyne and Wear,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,-3.153972071,296,-7.283311476,0.975367335,0.021068058,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Outer London - East and North East,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,4.390301288,264,0.128269805,8.652332771,0.021745059,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Outer London - South,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,0.797171859,159,-4.010992038,5.605335755,0.024531448,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
IN33,Occupational level of young people,ITL2,NA,Outer London - West and North West,2018 to 2022,Total,25 to 29,Total,Quintile,NA,NA,NA,3.437532122,185,-1.216080324,8.091144569,0.023742921,Percentage point difference compared to the national average,Random effect from a linear mixed-effects model
