ind_code,ind_name,area_type,area_code,area_name,time_period,seb,age,sex,category_type,category,category_type2,category2,value,sample_size,lci,uci,se,unit,value_note
DR33,Employment opportunities for young people,ITL2,TLH2,Bedfordshire and Hertfordshire,2014 to 2022,Total,22 to 29,Total,Quintile,1,Occupational level,Lower working,21.53855013,1427,19.40560108,23.67149918,1.088239312,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,"Berkshire, Buckinghamshire and Oxfordshire",2014 to 2022,Total,22 to 29,Total,Quintile,1,Occupational level,Lower working,20.75318646,1867,18.91361268,22.59276024,0.938558051,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Cheshire,2014 to 2022,Total,22 to 29,Total,Quintile,2,Occupational level,Lower working,23.96910007,733,20.87862664,27.0595735,1.576772157,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Cornwall and Isles of Scilly,2014 to 2022,Total,22 to 29,Total,Quintile,3,Occupational level,Lower working,24.1968715,397,19.98394394,28.40979906,2.149452839,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Cumbria,2014 to 2022,Total,22 to 29,Total,Quintile,1,Occupational level,Lower working,19.37697716,496,15.89851098,22.85544334,1.774727644,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Derbyshire and Nottinghamshire,2014 to 2022,Total,22 to 29,Total,Quintile,4,Occupational level,Lower working,26.5846506,2046,24.67034103,28.49896017,0.976688555,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Devon,2014 to 2022,Total,22 to 29,Total,Quintile,1,Occupational level,Lower working,21.39349935,893,18.70382013,24.08317856,1.372285316,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Dorset and Somerset,2014 to 2022,Total,22 to 29,Total,Quintile,2,Occupational level,Lower working,22.88161653,1135,20.4377333,25.32549976,1.246879198,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,East Anglia,2014 to 2022,Total,22 to 29,Total,Quintile,3,Occupational level,Lower working,24.07973865,2322,22.34061807,25.81885923,0.88730642,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,East Wales,2014 to 2022,Total,22 to 29,Total,Quintile,4,Occupational level,Lower working,26.14346317,1022,23.44940697,28.83751938,1.374518471,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,East Yorkshire and Northern Lincolnshire,2014 to 2022,Total,22 to 29,Total,Quintile,5,Occupational level,Lower working,31.48235757,913,28.46966018,34.49505497,1.537090507,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Eastern Scotland,2014 to 2022,Total,22 to 29,Total,Quintile,5,Occupational level,Lower working,29.99139489,1912,27.93746237,32.04532742,1.047924758,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Essex,2014 to 2022,Total,22 to 29,Total,Quintile,1,Occupational level,Lower working,18.37383485,1381,16.33127951,20.4163902,1.042120074,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,"Gloucestershire, Wiltshire and Bath/Bristol area",2014 to 2022,Total,22 to 29,Total,Quintile,1,Occupational level,Lower working,19.18716303,1917,17.42441363,20.94991242,0.899361936,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Greater Manchester,2014 to 2022,Total,22 to 29,Total,Quintile,4,Occupational level,Lower working,27.30268928,2915,25.68535914,28.92001941,0.825168435,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Hampshire and Isle of Wight,2014 to 2022,Total,22 to 29,Total,Quintile,2,Occupational level,Lower working,22.40464258,1557,20.33355414,24.47573102,1.056677774,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,"Herefordshire, Worcestershire and Warwickshire",2014 to 2022,Total,22 to 29,Total,Quintile,2,Occupational level,Lower working,22.14224535,1262,19.85144015,24.43305056,1.168778165,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Highlands and Islands,2014 to 2022,Total,22 to 29,Total,Quintile,3,Occupational level,Lower working,25.71172095,242,20.2052404,31.21820151,2.809428857,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Inner London - East,2014 to 2022,Total,22 to 29,Total,Quintile,2,Occupational level,Lower working,23.20105748,2282,21.46912977,24.93298519,0.883636588,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Inner London - West,2014 to 2022,Total,22 to 29,Total,Quintile,2,Occupational level,Lower working,22.53200031,877,19.76685907,25.29714156,1.410786349,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Kent,2014 to 2022,Total,22 to 29,Total,Quintile,1,Occupational level,Lower working,20.40344201,1285,18.19999114,22.60689287,1.124209625,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Lancashire,2014 to 2022,Total,22 to 29,Total,Quintile,4,Occupational level,Lower working,25.95278473,1442,23.69012218,28.21544728,1.154419668,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,"Leicestershire, Rutland and Northamptonshire",2014 to 2022,Total,22 to 29,Total,Quintile,2,Occupational level,Lower working,22.7357491,1763,20.77927615,24.69222205,0.998200486,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Lincolnshire,2014 to 2022,Total,22 to 29,Total,Quintile,3,Occupational level,Lower working,25.77711795,625,22.34784425,29.20639166,1.74962944,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Merseyside,2014 to 2022,Total,22 to 29,Total,Quintile,3,Occupational level,Lower working,25.49383161,1332,23.15328319,27.83438004,1.194157358,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,North Eastern Scotland,2014 to 2022,Total,22 to 29,Total,Quintile,4,Occupational level,Lower working,29.21150524,436,24.94304605,33.47996443,2.177785302,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,North Yorkshire,2014 to 2022,Total,22 to 29,Total,Quintile,2,Occupational level,Lower working,22.27543662,768,19.33258938,25.21828387,1.501452676,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Northern Ireland,2014 to 2022,Total,22 to 29,Total,Quintile,5,Occupational level,Lower working,32.90333084,3500,31.34667552,34.45998617,0.794211901,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Northumberland and Tyne and Wear,2014 to 2022,Total,22 to 29,Total,Quintile,5,Occupational level,Lower working,32.29011594,1441,29.87585105,34.70438083,1.2317678,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Outer London - East and North East,2014 to 2022,Total,22 to 29,Total,Quintile,3,Occupational level,Lower working,24.29679715,1509,22.13286773,26.46072658,1.104045625,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Outer London - South,2014 to 2022,Total,22 to 29,Total,Quintile,1,Occupational level,Lower working,21.02152412,1139,18.65516484,23.3878834,1.207326164,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Outer London - West and North West,2014 to 2022,Total,22 to 29,Total,Quintile,4,Occupational level,Lower working,27.41992216,1464,25.13470563,29.70513869,1.1659268,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Shropshire and Staffordshire,2014 to 2022,Total,22 to 29,Total,Quintile,3,Occupational level,Lower working,25.86875187,1390,23.56658359,28.17092015,1.174575651,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,South Yorkshire,2014 to 2022,Total,22 to 29,Total,Quintile,5,Occupational level,Lower working,31.39651224,1193,28.76291323,34.03011125,1.343672964,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Southern Scotland,2014 to 2022,Total,22 to 29,Total,Quintile,3,Occupational level,Lower working,25.63921117,753,22.52044434,28.75797801,1.591207568,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,"Surrey, East and West Sussex",2014 to 2022,Total,22 to 29,Total,Quintile,1,Occupational level,Lower working,21.33982314,1883,19.48926055,23.19038573,0.944164587,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,Tees Valley and Durham,2014 to 2022,Total,22 to 29,Total,Quintile,5,Occupational level,Lower working,30.71755934,1125,28.02177744,33.41334123,1.375398926,Percentage,we are using current geography
DR33,Employment opportunities for young people,ITL2,TLH2,West Central Scotland,2014 to 2022,Total,22 to 29,Total,Quintile,5,Occupational level,Lower working,32.21557318,1495,29.84674604,34.58440032,1.208585276,Percentage,we are using current geography
