"Ind_code","Ind_name","Area_type","Area_code","Area_name","Time_period","SEB","Age","Sex","Category_type","Category","Value","Sample_size","LCI","UCI","SE","Unit","Value_note"
"DR33","Type of employment opportunities for young people","ITL2","TLI3","Inner London - West","2018-2021",NA,NA,"Total","Occupational level","Higher professional",18.7,127,11.84,25.56,3.5,"Percentage",NA
"DR33","Type of employment opportunities for young people","ITL2","TLI4","Inner London - East","2018-2021",NA,NA,"Total","Occupational level","Higher professional",13.2,295,9.28,17.12,2,"Percentage",NA
"DR33","Type of employment opportunities for young people","ITL2","TLI6","Outer London - South","2018-2021",NA,NA,"Total","Occupational level","Higher professional",13.7,222,9.192,18.208,2.3,"Percentage",NA
"DR33","Type of employment opportunities for young people","ITL2","TLI5","Outer London - East and North East","2018-2021",NA,NA,"Total","Occupational level","Higher professional",15.1,350,11.376,18.824,1.9,"Percentage",NA
"DR33","Type of employment opportunities for young people","ITL2","TLI7","Outer London - West and North West","2018-2021",NA,NA,"Total","Occupational level","Higher professional",11.2,289,7.476,14.924,1.9,"Percentage",NA
"DR33","Type of employment opportunities for young people","ITL2","TLH2","Bedfordshire and Hertfordshire","2018-2021",NA,NA,"Total","Occupational level","Higher professional",14.8,523,11.664,17.936,1.6,"Percentage",NA
"DR33","Type of employment opportunities for young people","ITL2","TLJ1","Berkshire, Buckinghamshire and Oxfordshire","2018-2021",NA,NA,"Total","Occupational level","Higher professional",15.1,628,12.356,17.844,1.4,"Percentage",NA
"DR33","Type of employment opportunities for young people","ITL2","TLD6","Cheshire","2018-2021",NA,NA,"Total","Occupational level","Higher professional",13.9,238,9.588,18.212,2.2,"Percentage",NA
"DR33","Type of employment opportunities for young people","ITL2","TLK3","Cornwall and Isles of Scilly","2018-2021",NA,NA,"Total","Occupational level","Higher professional",12.3,128,6.616,17.984,2.9,"Percentage",NA
"DR33","Type of employment opportunities for young people","ITL2","TLD1","Cumbria","2018-2021",NA,NA,"Total","Occupational level","Higher professional",15.6,167,10.112,21.088,2.8,"Percentage",NA
"DR33","Type of employment opportunities for young people","ITL2","TLF1","Derbyshire and Nottinghamshire","2018-2021",NA,NA,"Total","Occupational level","Higher professional",11.3,554,8.752,13.848,1.3,"Percentage",NA
"DR33","Type of employment opportunities for young people","ITL2","TLK4","Devon","2018-2021",NA,NA,"Total","Occupational level","Higher professional",12.1,317,8.572,15.628,1.8,"Percentage",NA
"DR33","Type of employment opportunities for young people","ITL2","TLK2","Dorset and Somerset","2018-2021",NA,NA,"Total","Occupational level","Higher professional",17.9,351,13.98,21.82,2,"Percentage",NA
"DR33","Type of employment opportunities for young people","ITL2","TLH1","East Anglia","2018-2021",NA,NA,"Total","Occupational level","Higher professional",13.8,649,11.056,16.544,1.4,"Percentage",NA
