"ind_code","ind_name","area_type","area_code","area_name","time_period","seb","age","sex","category_type","category","category_type2","category2","value","sample_size","lci","uci","se","unit","value_note"
"IN33","Occupational level of young people","Country","K02000001","United Kingdom","2022","Lower working","25 to 29","Total","Occupational level","Higher professional",NA,NA,7.18719205012906,30,-2.05508589288728,16.4294699931454,0.0471544793011038,"Percentage",NA
"IN33","Occupational level of young people","Country","K02000001","United Kingdom","2022","Higher working","25 to 29","Total","Occupational level","Higher professional",NA,NA,12.7372208915578,37,1.9946786613201,23.4797631217955,0.0548088889297841,"Percentage",NA
"IN33","Occupational level of young people","Country","K02000001","United Kingdom","2022","Intermediate","25 to 29","Total","Occupational level","Higher professional",NA,NA,19.5440898411195,91,11.3966328524298,27.6915468298093,0.0415686581055598,"Percentage",NA
"IN33","Occupational level of young people","Country","K02000001","United Kingdom","2022","Lower professional","25 to 29","Total","Occupational level","Higher professional",NA,NA,21.643772281316,100,13.5721782743721,29.7153662882599,0.0411816020762444,"Percentage",NA
"IN33","Occupational level of young people","Country","K02000001","United Kingdom","2022","Higher professional","25 to 29","Total","Occupational level","Higher professional",NA,NA,32.1042563832758,137,24.2862077105492,39.9223050560025,0.0398880034322788,"Percentage",NA
"IN33","Occupational level of young people","Country","K02000001","United Kingdom","2022","Lower working","25 to 29","Total","Occupational level","Lower professional",NA,NA,20.7935652177348,74,11.546904478519,30.0402259569505,0.0471768405062027,"Percentage",NA
"IN33","Occupational level of young people","Country","K02000001","United Kingdom","2022","Higher working","25 to 29","Total","Occupational level","Lower professional",NA,NA,26.5789563302419,79,16.837547634337,36.3203650261468,0.0497010647750252,"Percentage",NA
"IN33","Occupational level of young people","Country","K02000001","United Kingdom","2022","Intermediate","25 to 29","Total","Occupational level","Lower professional",NA,NA,23.0663369277231,113,15.2991390232015,30.8335348322446,0.0396285607373548,"Percentage",NA
"IN33","Occupational level of young people","Country","K02000001","United Kingdom","2022","Lower professional","25 to 29","Total","Occupational level","Lower professional",NA,NA,33.3934771356623,161,26.1084305062932,40.6785237650314,0.0371686052518833,"Percentage",NA
"IN33","Occupational level of young people","Country","K02000001","United Kingdom","2022","Higher professional","25 to 29","Total","Occupational level","Lower professional",NA,NA,32.6352488032373,142,24.9231653898648,40.3473322166097,0.0393473643539409,"Percentage",NA
"IN33","Occupational level of young people","Country","K02000001","United Kingdom","2022","Lower working","25 to 29","Total","Occupational level","Intermediate",NA,NA,20.1657671321338,75,11.084898525697,29.2466357385706,0.0463309622777387,"Percentage",NA
"IN33","Occupational level of young people","Country","K02000001","United Kingdom","2022","Higher working","25 to 29","Total","Occupational level","Intermediate",NA,NA,20.0095353773853,68,10.500439486473,29.5186312682975,0.0485157953617972,"Percentage",NA
"IN33","Occupational level of young people","Country","K02000001","United Kingdom","2022","Intermediate","25 to 29","Total","Occupational level","Intermediate",NA,NA,21.9465575901219,112,14.2813080928662,29.6118070873777,0.0391084158023251,"Percentage",NA
"IN33","Occupational level of young people","Country","K02000001","United Kingdom","2022","Lower professional","25 to 29","Total","Occupational level","Intermediate",NA,NA,15.8405980843157,84,8.0323512094479,23.6488449591835,0.0398379942595296,"Percentage",NA
"IN33","Occupational level of young people","Country","K02000001","United Kingdom","2022","Higher professional","25 to 29","Total","Occupational level","Intermediate",NA,NA,15.0108471846035,72,6.76046294599409,23.2612314232129,0.0420937971357623,"Percentage",NA
"IN33","Occupational level of young people","Country","K02000001","United Kingdom","2022","Lower working","25 to 29","Total","Occupational level","Higher working",NA,NA,17.6358139158288,65,8.37036742144929,26.9012604102084,0.0472726861958141,"Percentage",NA
"IN33","Occupational level of young people","Country","K02000001","United Kingdom","2022","Higher working","25 to 29","Total","Occupational level","Higher working",NA,NA,20.4672334918779,66,10.7333370763597,30.2011299073961,0.0496627368138683,"Percentage",NA
