ind_code,ind_name,area_type,area_code,area_name,time_period,seb,age,sex,category_type,category,category_type2,category2,value,sample_size,lci,uci,se,unit,value_note
DR14,Distribution of parental occupation,ITL2,TLH2,Cornwall and Isles of Scilly,2014 to 2022,Lower working,40,Total,Quintile,3,NA,NA,17.68180152,1256,15.5718502,19.79175284,1.076505777,Percentage,NA
DR14,Distribution of parental occupation,ITL2,TLH2,Devon,2014 to 2022,Lower working,40,Total,Quintile,2,NA,NA,15.60177903,2865,14.27301622,16.93054185,0.677940211,Percentage,NA
DR14,Distribution of parental occupation,ITL2,TLH2,Dorset and Somerset,2014 to 2022,Lower working,40,Total,Quintile,1,NA,NA,14.32709777,3535,13.17215035,15.48204519,0.589258889,Percentage,NA
DR14,Distribution of parental occupation,ITL2,TLH2,"Gloucestershire, Wiltshire and Bath/Bristol area",2014 to 2022,Lower working,40,Total,Quintile,1,NA,NA,14.06360505,6074,13.18931492,14.93789518,0.446066391,Percentage,NA
DR14,Distribution of parental occupation,ITL2,TLH2,Hampshire and Isle of Wight,2014 to 2022,Lower working,40,Total,Quintile,1,NA,NA,15.15685263,4973,14.16016346,16.15354181,0.508514885,Percentage,NA
DR14,Distribution of parental occupation,ITL2,TLH2,"Surrey, East and West Sussex",2014 to 2022,Lower working,40,Total,Quintile,1,NA,NA,11.82339159,6948,11.06416065,12.58262253,0.387362725,Percentage,NA
DR14,Distribution of parental occupation,ITL2,TLH2,Kent,2014 to 2022,Lower working,40,Total,Quintile,2,NA,NA,15.49549914,4174,14.39770084,16.59329744,0.560101174,Percentage,NA
DR14,Distribution of parental occupation,ITL2,TLH2,Outer London - South,2014 to 2022,Lower working,40,Total,Quintile,1,NA,NA,14.24367868,3441,13.07590713,15.41145023,0.595801811,Percentage,NA
DR14,Distribution of parental occupation,ITL2,TLH2,Outer London - East and North East,2014 to 2022,Lower working,40,Total,Quintile,4,NA,NA,20.55523012,4656,19.39446751,21.71599274,0.592225825,Percentage,NA
DR14,Distribution of parental occupation,ITL2,TLH2,Inner London - East,2014 to 2022,Lower working,40,Total,Quintile,5,NA,NA,26.27049891,4454,24.97798337,27.56301444,0.659446703,Percentage,NA
DR14,Distribution of parental occupation,ITL2,TLH2,Inner London - West,2014 to 2022,Lower working,40,Total,Quintile,3,NA,NA,18.97149922,1756,17.13765035,20.8053481,0.935637182,Percentage,NA
DR14,Distribution of parental occupation,ITL2,TLH2,Outer London - West and North West,2014 to 2022,Lower working,40,Total,Quintile,3,NA,NA,19.81419235,4913,18.69959084,20.92879387,0.568674244,Percentage,NA
DR14,Distribution of parental occupation,ITL2,TLH2,"Berkshire, Buckinghamshire and Oxfordshire",2014 to 2022,Lower working,40,Total,Quintile,1,NA,NA,13.16990592,6785,12.3652548,13.97455703,0.410536283,Percentage,NA
DR14,Distribution of parental occupation,ITL2,TLH2,Bedfordshire and Hertfordshire,2014 to 2022,Lower working,40,Total,Quintile,2,NA,NA,15.52755474,4936,14.51719144,16.53791805,0.51549148,Percentage,NA
DR14,Distribution of parental occupation,ITL2,TLH2,Essex,2014 to 2022,Lower working,40,Total,Quintile,2,NA,NA,15.72108473,4302,14.63335352,16.80881595,0.554964905,Percentage,NA
DR14,Distribution of parental occupation,ITL2,TLH2,"Herefordshire, Worcestershire and Warwickshire",2014 to 2022,Lower working,40,Total,Quintile,2,NA,NA,16.12976864,3844,14.96702929,17.29250799,0.593234364,Percentage,NA
DR14,Distribution of parental occupation,ITL2,TLH2,West Midlands,2014 to 2022,Lower working,40,Total,Quintile,5,NA,NA,28.58346986,6926,27.51939625,29.64754348,0.542894702,Percentage,NA
DR14,Distribution of parental occupation,ITL2,TLH2,"Leicestershire, Rutland and Northamptonshire",2014 to 2022,Lower working,40,Total,Quintile,4,NA,NA,20.39859777,5226,19.30607151,21.49112403,0.557411358,Percentage,NA
DR14,Distribution of parental occupation,ITL2,TLH2,East Anglia,2014 to 2022,Lower working,40,Total,Quintile,2,NA,NA,16.78472292,6636,15.88551215,17.6839337,0.458781008,Percentage,NA
DR14,Distribution of parental occupation,ITL2,TLH2,Lincolnshire,2014 to 2022,Lower working,40,Total,Quintile,4,NA,NA,19.83851493,1840,18.01636287,21.66066699,0.929669418,Percentage,NA
