"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Lower working","disability","No",,,"2014-2024",85.697,84.694,86.646,5048,"Percent",
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Lower working","disability","Yes",,,"2014-2024",48.496,45.516,51.454,1118,"Percent",
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Higher working","disability","No",,,"2014-2024",90.663,89.828,91.446,5090,"Percent",
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Higher working","disability","Yes",,,"2014-2024",60.789,57.101,64.42,707,"Percent",
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Intermediate","disability","No",,,"2014-2024",91.779,91.083,92.43,6546,"Percent",
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Intermediate","disability","Yes",,,"2014-2024",65,61.645,68.171,848,"Percent",
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Lower professional","disability","No",,,"2014-2024",93.001,92.302,93.637,5770,"Percent",
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Lower professional","disability","Yes",,,"2014-2024",69.276,65.738,72.663,707,"Percent",
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Higher professional","disability","No",,,"2014-2024",92.184,91.398,92.91,4979,"Percent",
"in31","Economic activity","disability","K02000001","country","United Kingdom","economically_active_binary","Active","seb","Higher professional","disability","Yes",,,"2014-2024",75.191,71.328,78.769,541,"Percent",
