"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Total","time_period","2015/16",,,,,"2015/16",53,,,"585580","Percentage",
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Not known to be disadvantaged","time_period","2015/16",,,,,"2015/16",60,,,"399077","Percentage",
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Disadvantaged","time_period","2015/16",,,,,"2015/16",39,,,"186503","Percentage",
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Total","time_period","2016/17",,,,,"2016/17",61,,,"599108","Percentage",
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Not known to be disadvantaged","time_period","2016/17",,,,,"2016/17",67,,,"409836","Percentage",
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Disadvantaged","time_period","2016/17",,,,,"2016/17",47,,,"189272","Percentage",
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Total","time_period","2017/18",,,,,"2017/18",64,,,"619359","Percentage",
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Not known to be disadvantaged","time_period","2017/18",,,,,"2017/18",70,,,"428831","Percentage",
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Disadvantaged","time_period","2017/18",,,,,"2017/18",51,,,"190528","Percentage",
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Total","time_period","2018/19",,,,,"2018/19",65,,,"644580","Percentage",
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Disadvantaged","time_period","2018/19",,,,,"2018/19",51,,,"197294","Percentage",
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Not known to be disadvantaged","time_period","2018/19",,,,,"2018/19",71,,,"447286","Percentage",
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Total","time_period","2019/20",,,,,"2019/20",0,,,"x","Percentage",
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Disadvantaged","time_period","2019/20",,,,,"2019/20",0,,,"x","Percentage",
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Not known to be disadvantaged","time_period","2019/20",,,,,"2019/20",0,,,"x","Percentage",
"in12","Attainment at age 11","trend","E92000001","Country","England","seb","Total","time_period","2020/21",,,,,"2020/21",0,,,"x","Percentage",
