"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in34","Earnings of young people","sex","K02000001","country","United Kingdom","seb","Lower working","sex","Men",,,,,"2014-2024",14.456,13.811,15.1,668,"Pound",
"in34","Earnings of young people","sex","K02000001","country","United Kingdom","seb","Lower working","sex","Women",,,,,"2014-2024",12.772,12.273,13.271,746,"Pound",
"in34","Earnings of young people","sex","K02000001","country","United Kingdom","seb","Higher working","sex","Men",,,,,"2014-2024",15.493,14.886,16.099,740,"Pound",
"in34","Earnings of young people","sex","K02000001","country","United Kingdom","seb","Higher working","sex","Women",,,,,"2014-2024",14.291,13.815,14.767,865,"Pound",
"in34","Earnings of young people","sex","K02000001","country","United Kingdom","seb","Intermediate","sex","Men",,,,,"2014-2024",16.644,16.102,17.187,923,"Pound",
"in34","Earnings of young people","sex","K02000001","country","United Kingdom","seb","Intermediate","sex","Women",,,,,"2014-2024",15.229,14.807,15.651,1057,"Pound",
"in34","Earnings of young people","sex","K02000001","country","United Kingdom","seb","Lower professional","sex","Men",,,,,"2014-2024",18.554,17.991,19.116,862,"Pound",
"in34","Earnings of young people","sex","K02000001","country","United Kingdom","seb","Lower professional","sex","Women",,,,,"2014-2024",16.694,16.267,17.121,997,"Pound",
"in34","Earnings of young people","sex","K02000001","country","United Kingdom","seb","Higher professional","sex","Men",,,,,"2014-2024",20.301,19.73,20.872,800,"Pound",
"in34","Earnings of young people","sex","K02000001","country","United Kingdom","seb","Higher professional","sex","Women",,,,,"2014-2024",18.322,17.88,18.765,936,"Pound",
