"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in34","Earnings of young people","disability","K02000001","country","United Kingdom","seb","Lower working","disability","No",,,,,"2014-2024",13.751,13.307,14.196,,"Percent",
"in34","Earnings of young people","disability","K02000001","country","United Kingdom","seb","Lower working","disability","Yes",,,,,"2014-2024",12.958,11.996,13.919,,"Percent",
"in34","Earnings of young people","disability","K02000001","country","United Kingdom","seb","Higher working","disability","No",,,,,"2014-2024",15.133,14.72,15.545,,"Percent",
"in34","Earnings of young people","disability","K02000001","country","United Kingdom","seb","Higher working","disability","Yes",,,,,"2014-2024",13.199,12.144,14.254,,"Percent",
"in34","Earnings of young people","disability","K02000001","country","United Kingdom","seb","Intermediate","disability","No",,,,,"2014-2024",16.072,15.703,16.441,,"Percent",
"in34","Earnings of young people","disability","K02000001","country","United Kingdom","seb","Intermediate","disability","Yes",,,,,"2014-2024",15.094,14.185,16.003,,"Percent",
"in34","Earnings of young people","disability","K02000001","country","United Kingdom","seb","Lower professional","disability","No",,,,,"2014-2024",17.859,17.482,18.236,,"Percent",
"in34","Earnings of young people","disability","K02000001","country","United Kingdom","seb","Lower professional","disability","Yes",,,,,"2014-2024",15.849,14.906,16.793,,"Percent",
"in34","Earnings of young people","disability","K02000001","country","United Kingdom","seb","Higher professional","disability","No",,,,,"2014-2024",19.717,19.328,20.105,,"Percent",
"in34","Earnings of young people","disability","K02000001","country","United Kingdom","seb","Higher professional","disability","Yes",,,,,"2014-2024",16.58,15.635,17.525,,"Percent",
