"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in34","Earnings of young people","geography_caterpillar",,"ITL2","Bedfordshire and Hertfordshire","payhour_inflation_adjusted","1","itl2_adolescent_geo","Bedfordshire and Hertfordshire","quintile",5,,,"2018-2024",1.219,-0.184,2.622,,"Pound sterling","Random effect from a linear mixed-effects model"
"in34","Earnings of young people","geography_caterpillar",,"ITL2","Berkshire, Buckinghamshire and Oxfordshire","payhour_inflation_adjusted","1","itl2_adolescent_geo","Berkshire, Buckinghamshire and Oxfordshire","quintile",5,,,"2018-2024",1.724,0.587,2.86,,"Pound sterling","Random effect from a linear mixed-effects model"
"in34","Earnings of young people","geography_caterpillar",,"ITL2","Cheshire","payhour_inflation_adjusted","1","itl2_adolescent_geo","Cheshire","quintile",2,,,"2018-2024",-0.711,-2.497,1.074,,"Pound sterling","Random effect from a linear mixed-effects model"
"in34","Earnings of young people","geography_caterpillar",,"ITL2","Cornwall and Isles of Scilly","payhour_inflation_adjusted","1","itl2_adolescent_geo","Cornwall and Isles of Scilly","quintile",3,,,"2018-2024",-0.589,-2.949,1.771,,"Pound sterling","Random effect from a linear mixed-effects model"
"in34","Earnings of young people","geography_caterpillar",,"ITL2","Cumbria","payhour_inflation_adjusted","1","itl2_adolescent_geo","Cumbria","quintile",3,,,"2018-2024",0.044,-2.114,2.201,,"Pound sterling","Random effect from a linear mixed-effects model"
"in34","Earnings of young people","geography_caterpillar",,"ITL2","Derbyshire and Nottinghamshire","payhour_inflation_adjusted","1","itl2_adolescent_geo","Derbyshire and Nottinghamshire","quintile",2,,,"2018-2024",-0.677,-1.812,0.457,,"Pound sterling","Random effect from a linear mixed-effects model"
"in34","Earnings of young people","geography_caterpillar",,"ITL2","Devon","payhour_inflation_adjusted","1","itl2_adolescent_geo","Devon","quintile",3,,,"2018-2024",-0.076,-1.89,1.738,,"Pound sterling","Random effect from a linear mixed-effects model"
"in34","Earnings of young people","geography_caterpillar",,"ITL2","Dorset and Somerset","payhour_inflation_adjusted","1","itl2_adolescent_geo","Dorset and Somerset","quintile",4,,,"2018-2024",0.731,-0.769,2.23,,"Pound sterling","Random effect from a linear mixed-effects model"
"in34","Earnings of young people","geography_caterpillar",,"ITL2","East Anglia","payhour_inflation_adjusted","1","itl2_adolescent_geo","East Anglia","quintile",2,,,"2018-2024",-0.753,-1.92,0.415,,"Pound sterling","Random effect from a linear mixed-effects model"
"in34","Earnings of young people","geography_caterpillar",,"ITL2","East Wales","payhour_inflation_adjusted","1","itl2_adolescent_geo","East Wales","quintile",3,,,"2018-2024",-0.488,-2.114,1.137,,"Pound sterling","Random effect from a linear mixed-effects model"
"in34","Earnings of young people","geography_caterpillar",,"ITL2","East Yorkshire and Northern Lincolnshire","payhour_inflation_adjusted","1","itl2_adolescent_geo","East Yorkshire and Northern Lincolnshire","quintile",1,,,"2018-2024",-0.934,-2.731,0.863,,"Pound sterling","Random effect from a linear mixed-effects model"
"in34","Earnings of young people","geography_caterpillar",,"ITL2","Eastern Scotland","payhour_inflation_adjusted","1","itl2_adolescent_geo","Eastern Scotland","quintile",1,,,"2018-2024",-1.851,-3.174,-0.528,,"Pound sterling","Random effect from a linear mixed-effects model"
"in34","Earnings of young people","geography_caterpillar",,"ITL2","Essex","payhour_inflation_adjusted","1","itl2_adolescent_geo","Essex","quintile",4,,,"2018-2024",0.245,-1.087,1.576,,"Pound sterling","Random effect from a linear mixed-effects model"
