"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Lower working","ethnicity","White British",,,"2014-2024",6.52,5.683,7.47,,"Percent",
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Lower working","ethnicity","Bangladeshi",,,"2014-2024",8.615,4.284,16.567,,"Percent",
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Lower working","ethnicity","Black African",,,"2014-2024",17.734,12.813,24.025,,"Percent",
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Lower working","ethnicity","Black Caribbean",,,"2014-2024",14.627,9.315,22.226,,"Percent",
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Lower working","ethnicity","Chinese",,,"2014-2024",12.786,6.602,23.316,,"Percent",
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Lower working","ethnicity","Indian",,,"2014-2024",9.687,6.986,13.283,,"Percent",
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Lower working","ethnicity","Mixed",,,"2014-2024",12.015,8.25,17.176,,"Percent",
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Lower working","ethnicity","Other",,,"2014-2024",10.949,7.736,15.276,,"Percent",
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Lower working","ethnicity","Pakistani",,,"2014-2024",15.312,11.497,20.105,,"Percent",
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Lower working","ethnicity","White other",,,"2014-2024",7.163,5.544,9.208,,"Percent",
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Higher professional","ethnicity","White British",,,"2014-2024",3.178,2.613,3.862,,"Percent",
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Higher professional","ethnicity","Bangladeshi",,,"2014-2024",4.248,2.026,8.692,,"Percent",
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Higher professional","ethnicity","Black African",,,"2014-2024",9.212,6.327,13.226,,"Percent",
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Higher professional","ethnicity","Black Caribbean",,,"2014-2024",7.462,4.528,12.058,,"Percent",
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Higher professional","ethnicity","Chinese",,,"2014-2024",6.455,3.121,12.876,,"Percent",
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Higher professional","ethnicity","Indian",,,"2014-2024",4.806,3.372,6.807,,"Percent",
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Higher professional","ethnicity","Mixed",,,"2014-2024",6.039,4.004,9.012,,"Percent",
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Higher professional","ethnicity","Other",,,"2014-2024",5.471,3.702,8.013,,"Percent",
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Higher professional","ethnicity","Pakistani",,,"2014-2024",7.843,5.602,10.877,,"Percent",
"in32","Unemployment","ethnicity","K02000001","country","United Kingdom","unemp_binary","1","seb","Higher professional","ethnicity","White other",,,"2014-2024",3.504,2.625,4.664,,"Percent",
