"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"dr54","New economy jobs","trend","K02000001","country","United Kingdom","year","2014","rdjob",1,,,,,"2014-2024",12.258,11.944,12.581,41080,"Percent",
"dr54","New economy jobs","trend","K02000001","country","United Kingdom","year","2015","rdjob",1,,,,,"2014-2024",12.141,11.822,12.467,39684,"Percent",
"dr54","New economy jobs","trend","K02000001","country","United Kingdom","year","2016","rdjob",1,,,,,"2014-2024",12.698,12.366,13.039,37988,"Percent",
"dr54","New economy jobs","trend","K02000001","country","United Kingdom","year","2017","rdjob",1,,,,,"2014-2024",12.52,12.19,12.858,37955,"Percent",
"dr54","New economy jobs","trend","K02000001","country","United Kingdom","year","2018","rdjob",1,,,,,"2014-2024",13.451,13.109,13.798,37986,"Percent",
"dr54","New economy jobs","trend","K02000001","country","United Kingdom","year","2019","rdjob",1,,,,,"2014-2024",13.542,13.195,13.894,37147,"Percent",
"dr54","New economy jobs","trend","K02000001","country","United Kingdom","year","2020","rdjob",1,,,,,"2014-2024",15.138,14.734,15.548,30013,"Percent",
"dr54","New economy jobs","trend","K02000001","country","United Kingdom","year","2021","rdjob",1,,,,,"2014-2024",15.241,14.886,15.605,38761,"Percent",
"dr54","New economy jobs","trend","K02000001","country","United Kingdom","year","2022","rdjob",1,,,,,"2014-2024",15.952,15.532,16.378,29028,"Percent",
"dr54","New economy jobs","trend","K02000001","country","United Kingdom","year","2023","rdjob",1,,,,,"2014-2024",16.687,16.149,17.243,18006,"Percent",
"dr54","New economy jobs","trend","K02000001","country","United Kingdom","year","2024","rdjob",1,,,,,"2014-2024",15.879,15.432,16.336,25317,"Percent",
"dr54","New economy jobs","geography",,"ITL2","United Kingdom","itl2_current_geo","Bedfordshire and Hertfordshire","quintile",4,"rdjob",1,,,"2014-2024",16.42,15.701,17.162,10013,"Percent",
"dr54","New economy jobs","geography",,"ITL2","United Kingdom","itl2_current_geo","Berkshire, Buckinghamshire and Oxfordshire","quintile",5,"rdjob",1,,,"2014-2024",20.065,19.418,20.724,14594,"Percent",
"dr54","New economy jobs","geography",,"ITL2","United Kingdom","itl2_current_geo","Cheshire","quintile",5,"rdjob",1,,,"2014-2024",17.096,16.154,18.093,5894,"Percent",
"dr54","New economy jobs","geography",,"ITL2","United Kingdom","itl2_current_geo","Cornwall and Isles of Scilly","quintile",1,"rdjob",1,,,"2014-2024",9.908,8.982,10.945,3669,"Percent",
"dr54","New economy jobs","geography",,"ITL2","United Kingdom","itl2_current_geo","Cumbria","quintile",1,"rdjob",1,,,"2014-2024",10.734,9.702,11.841,3310,"Percent",
"dr54","New economy jobs","geography",,"ITL2","United Kingdom","itl2_current_geo","Derbyshire and Nottinghamshire","quintile",3,"rdjob",1,,,"2014-2024",13.161,12.577,13.763,12638,"Percent",
"dr54","New economy jobs","geography",,"ITL2","United Kingdom","itl2_current_geo","Devon","quintile",2,"rdjob",1,,,"2014-2024",11.73,10.995,12.514,7031,"Percent",
"dr54","New economy jobs","geography",,"ITL2","United Kingdom","itl2_current_geo","Dorset and Somerset","quintile",2,"rdjob",1,,,"2014-2024",11.681,10.988,12.402,8076,"Percent",
"dr54","New economy jobs","geography",,"ITL2","United Kingdom","itl2_current_geo","East Anglia","quintile",3,"rdjob",1,,,"2014-2024",13.473,12.94,14.027,15370,"Percent",
"dr54","New economy jobs","geography",,"ITL2","United Kingdom","itl2_current_geo","East Wales","quintile",3,"rdjob",1,,,"2014-2024",12.982,12.179,13.839,6422,"Percent",
"dr54","New economy jobs","geography",,"ITL2","United Kingdom","itl2_current_geo","East Yorkshire and Northern Lincolnshire","quintile",1,"rdjob",1,,,"2014-2024",9.261,8.483,10.113,4986,"Percent",
"dr54","New economy jobs","geography",,"ITL2","United Kingdom","itl2_current_geo","Eastern Scotland","quintile",4,"rdjob",1,,,"2014-2024",16.048,15.389,16.737,11538,"Percent",
"dr54","New economy jobs","geography",,"ITL2","United Kingdom","itl2_current_geo","Essex","quintile",3,"rdjob",1,,,"2014-2024",12.505,11.853,13.185,9629,"Percent",
"dr54","New economy jobs","geography",,"ITL2","United Kingdom","itl2_current_geo","Gloucestershire, Wiltshire and Bath/Bristol area","quintile",5,"rdjob",1,,,"2014-2024",17.649,17.055,18.253,15737,"Percent",
"dr54","New economy jobs","geography",,"ITL2","United Kingdom","itl2_current_geo","Greater Manchester","quintile",3,"rdjob",1,,,"2014-2024",13.459,12.916,14.027,14686,"Percent",
"dr54","New economy jobs","geography",,"ITL2","United Kingdom","itl2_current_geo","Hampshire and Isle of Wight","quintile",4,"rdjob",1,,,"2014-2024",15.113,14.464,15.781,11515,"Percent",
