"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note"
"in43","Income progression","seb","K02000001","country","United Kingdom","age",25,"seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2024",17327.92,15785.887,18869.953,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",25,"seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2024",20392.261,18886.434,21898.088,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",25,"seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2024",20977.163,19518.156,22436.171,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",25,"seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2024",25504.886,24022.501,26987.272,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",25,"seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2024",28516.888,27015.595,30018.18,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",26,"seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2024",18618.172,17276.421,19959.924,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",26,"seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2024",21805.087,20499.909,23110.264,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",26,"seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2024",22413.385,21161.918,23664.853,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",26,"seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2024",27122.217,25842.389,28402.045,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",26,"seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2024",30254.699,28951.123,31558.274,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",27,"seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2024",19834.587,18637.67,21031.504,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",27,"seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2024",23144.075,21982.684,24305.466,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",27,"seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2024",23775.77,22674.9,24876.639,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",27,"seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2024",28665.71,27531.305,29800.116,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",27,"seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2024",31918.672,30755.253,33082.09,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",28,"seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2024",20977.164,19869.944,22084.384,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",28,"seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2024",24409.225,23334.769,25483.682,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",28,"seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2024",25064.316,24056.012,26072.62,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",28,"seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2024",30135.366,29088.957,31181.775,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",28,"seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2024",33508.807,32428.365,34589.249,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",29,"seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2024",22045.903,20979.384,23112.422,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",29,"seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2024",25600.538,24562.584,26638.492,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",29,"seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2024",26279.025,25310.908,27247.142,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",29,"seb","Lower professional","sex","Men","year","2014 to 2016","2014 to 2024",31531.184,30521.701,32540.666,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",29,"seb","Higher professional","sex","Men","year","2014 to 2016","2014 to 2024",35025.105,33977.453,36072.757,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",30,"seb","Lower working","sex","Men","year","2014 to 2016","2014 to 2024",23040.805,21977.588,24104.021,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",30,"seb","Higher working","sex","Men","year","2014 to 2016","2014 to 2024",26718.014,25678.528,27757.499,,"Predictive margins in pounds sterling",
"in43","Income progression","seb","K02000001","country","United Kingdom","age",30,"seb","Intermediate","sex","Men","year","2014 to 2016","2014 to 2024",27419.897,26452.176,28387.617,,"Predictive margins in pounds sterling",
